Time,x_mm,y_mm,linear_vel,angular_vel,tblank,log_tblank,lasthit,hit_rate,wind,antennae,state_num_i,state_i,action
0.0,299.83249957505,-0.596114592709922,0.0,0.0,0.0,0.0,0,,3,3,0,48,0
0.0333333333333333,299.785913895027,-0.684600605258283,2.999999999986913,0.0,0.0,0.0,3,,3,3,0,48,0
0.0666666666666667,299.320057094787,-1.56946073074189,30.00000000001123,0.2730000000000035,0.0,0.0,3,,3,3,0,48,1
0.1,299.320057094787,-1.56946073074189,0.0,0.2730000000000035,0.0,0.0,3,,3,3,0,48,0
0.133333333333333,298.690510580071,-2.81992911731078,41.99999999999176,0.546000000000007,0.0,0.0,3,,3,3,0,48,2
0.166666666666667,297.811008960933,-4.05651601354356,45.523655663851386,1.4819999999999982,0.0,0.0,3,,3,3,0,48,2
0.2,298.07531329417,-4.39776294676419,12.94896231364851,2.2620000000000062,0.0,0.0,3,,3,3,0,48,2
0.233333333333333,298.036941863018,-5.56173626401479,34.93816859825395,2.691000000000006,0.0,0.0,3,,3,3,0,48,2
0.266666666666667,298.634381664692,-5.42093167113789,18.41423973449756,1.3650000000000042,0.0,0.0,3,,3,3,0,48,2
0.3,298.634381664692,-5.42093167113789,0.0,0.0,0.0,0.0,3,,3,3,0,48,0
0.333333333333333,298.634381664692,-5.42093167113789,0.0,0.7799999999999948,0.0,0.0,3,,3,3,0,48,2
0.366666666666667,298.634381664692,-5.42093167113789,0.0,1.5599999999999896,0.0,0.0,3,,3,3,0,48,2
0.4,298.434163506656,-5.19162196965837,9.132536613666982,1.872000000000009,0.0,0.0,3,,3,3,0,48,2
0.433333333333333,298.349524223466,-5.2848337808259,3.7771715608427407,1.0920000000000007,0.0,0.0,3,,3,3,0,48,2
0.466666666666667,298.349524223466,-5.2848337808259,0.0,0.0,0.0,0.0,3,,3,3,0,48,0
0.5,298.349524223466,-5.2848337808259,0.0,0.6630000000000009,0.0,0.0,3,,3,3,0,48,2
0.533333333333333,298.576728822476,-5.48743763120648,9.132536613685255,1.6770000000000103,0.0,0.0,3,,3,3,0,48,2
