Time,x_mm,y_mm,linear_vel,angular_vel,tblank,log_tblank,lasthit,hit_rate,wind,antennae,state_num_i,state_i,action
0.0,299.668746024721,0.191251284601537,0.0,2.261999999999993,0.0,0.0,0,,3,0,0,0,2
0.0333333333333333,299.80431448395,0.120327432039318,4.590000000000178,2.339999999999998,0.0,0.0,0,,3,0,0,0,2
0.0666666666666667,300.085366224849,-0.0006928924430188,9.180000000007952,2.8470000000000026,0.0333333333333333,0.03278982282299084,0,,3,0,0,0,2
0.1,300.157836977041,-0.0251926899237422,2.2949999999739568,2.8470000000000026,0.0666666666666666,0.06453852113757111,0,,3,0,0,0,2
0.133333333333333,300.381964431507,-0.074560028871361,6.8850000000128935,2.223000000000004,0.0999999999999999,0.09531017980432477,0,,3,0,0,0,2
0.166666666666667,300.319751109643,0.0349011632589848,3.777171560831936,1.0140000000000093,0.1333333333333332,0.12516314295400588,0,,3,0,1,1,2
0.2,300.292331567564,-0.364157941025301,11.999999999999906,0.0,0.1666666666666665,0.15415067982725816,0,,3,0,1,1,1
0.233333333333333,300.264912025485,-0.763217045309587,12.000000000000027,0.5070000000000047,0.1999999999999998,0.18232155679395445,0,,3,0,1,1,2
0.266666666666667,299.612305969834,-0.217197278150703,25.527025384884677,0.7410000000000058,0.2333333333333331,0.20972053098206886,0,,3,0,1,1,2
0.3,298.698341428695,-0.0853154464235442,27.702916813923522,0.4289999999999998,0.2666666666666664,0.23638877806423017,0,,3,0,1,1,2
0.333333333333333,297.403841637793,0.239600760243758,40.03960820238391,0.07800000000000482,0.2999999999999997,0.26236426446749084,0,,3,0,1,1,1
0.366666666666667,296.872073507172,0.842910718106573,24.126421719777067,0.2730000000000035,0.333333333333333,0.2876820724517807,0,,3,0,1,1,1
0.4,296.489611005771,0.848266558076897,11.474999999987972,0.8189999999999973,0.36666666666666625,0.3123746850421521,0,,3,0,1,1,2
0.433333333333333,295.808358790417,0.240049763606856,27.397609841008457,0.9360000000000045,0.3999999999999996,0.3364722366212126,0,,3,0,2,2,2
0.466666666666667,295.526962639267,-0.371875236795952,20.205751656397204,1.0920000000000007,0.4333333333333329,0.36000273403140676,0,,3,0,2,2,2
0.5,295.069232327967,-0.405992125831056,13.770000000009095,1.013999999999996,0.4666666666666662,0.38299225225610545,0,,3,0,2,2,2
0.533333333333333,294.480594389167,0.0302023571754295,21.979177077406657,0.4289999999999998,0.49999999999999944,0.405465108108164,0,,3,0,2,2,2
