Time,x_mm,y_mm,linear_vel,angular_vel,tblank,log_tblank,lasthit,hit_rate,wind,antennae,state_num_i,state_i,action
0.0,299.934998163151,0.499410413594101,0.0,0.0,0.0,0.0,0,,3,0,0,0,0
0.0333333333333333,299.934998163151,0.499410413594101,0.0,0.03900000000000241,0.0,0.0,0,,3,0,0,0,0
0.0666666666666667,299.868451034455,0.537142755985949,2.295000000011709,0.03900000000000241,0.0333333333333333,0.03278982282299084,0,,3,0,0,0,0
0.1,299.668516011217,0.649820333536746,6.88499999999387,0.0,0.0666666666666666,0.06453852113757111,0,,3,0,0,0,1
0.133333333333333,299.668516011217,0.649820333536746,0.0,0.0,0.0999999999999999,0.09531017980432477,0,,3,0,0,0,0
0.166666666666667,299.735161018963,0.612261141019813,2.2949999999989568,-0.07800000000000482,0.1333333333333332,0.12516314295400588,0,,3,0,1,1,0
0.2,299.749161954518,0.948732497606961,10.10287582819909,-0.07800000000000482,0.1666666666666665,0.15415067982725816,0,,3,0,1,1,1
0.233333333333333,299.749161954518,0.948732497606961,0.0,0.0,0.1999999999999998,0.18232155679395445,0,,3,0,1,1,0
0.266666666666667,299.749161954518,0.948732497606961,0.0,0.0,0.2333333333333331,0.20972053098206886,0,,3,0,1,1,0
0.3,299.699612624849,0.861871321415182,3.0000000000098552,0.0,0.2666666666666664,0.23638877806423017,0,,3,0,1,1,0
0.333333333333333,299.749161954518,0.948732497606961,3.0000000000098552,0.0,0.2999999999999997,0.26236426446749084,0,,3,0,1,1,0
0.366666666666667,299.897809943523,1.2093160261823,9.00000000000004,0.0,0.333333333333333,0.2876820724517807,0,,3,0,1,1,1
0.4,299.798711284186,1.03559367379874,6.000000000004553,0.0,0.36666666666666625,0.3123746850421521,0,,3,0,1,1,1
0.433333333333333,299.798711284186,1.03559367379874,0.0,0.0,0.3999999999999996,0.3364722366212126,0,,3,0,2,2,0
0.466666666666667,299.798711284186,1.03559367379874,0.0,-0.03900000000000241,0.4333333333333329,0.36000273403140676,0,,3,0,2,2,0
0.5,299.732262484399,1.07349891099501,2.295000000008914,-0.03900000000000241,0.4666666666666662,0.38299225225610545,0,,3,0,2,2,0
0.533333333333333,299.599562441031,1.14965466251789,4.589999999987235,-0.1169999999999939,0.49999999999999944,0.405465108108164,0,,3,0,2,2,1
0.566666666666667,299.599562441031,1.14965466251789,0.0,-0.03900000000000241,0.5333333333333328,0.4274440148269393,0,,3,0,2,2,0
0.6,299.331711482072,0.842884204707672,12.21748848987849,0.07800000000000482,0.5666666666666661,0.44895022004790286,0,,3,0,2,2,1
0.633333333333333,299.281711146229,0.756281858229454,2.999999999992483,0.0,0.5999999999999994,0.4700036292457352,0,,3,0,2,2,0
0.666666666666667,299.231710810385,0.669679511751236,3.000000000006981,0.0,0.6333333333333326,0.4906229164484708,0,,3,0,2,2,0
0.7,299.397962277128,0.804633947787364,6.423941547058725,0.0,0.666666666666666,0.5108256237659903,0,,3,0,2,2,1
0.733333333333333,299.247961269598,0.54482690835271,8.999999999990242,0.0,0.6999999999999993,0.53062825106217,0,,3,0,3,3,1
0.766666666666667,299.197960933754,0.458224561874492,3.000000000006978,0.0,0.7333333333333325,0.5500463369192715,0,,3,0,3,3,0
0.8,299.197960933754,0.458224561874492,0.0,0.03900000000000241,0.7666666666666658,0.569094531889966,0,,3,3,3,51,0
0.833333333333333,299.26421172881,0.419974304954185,2.295000000003313,0.03900000000000241,0.0,0.0,3,,3,3,0,48,0
0.866666666666667,299.164661726819,0.24651019597583,6.000000000004154,0.0,0.0,0.0,3,,3,2,0,32,1
0.9,299.164661726819,0.24651019597583,0.0,-0.03900000000000241,0.0,0.0,2,,3,2,0,32,0
0.933333333333333,299.214436727815,0.333242250465008,3.0000000000093054,-0.03900000000000241,0.0,0.0,2,,3,2,0,32,0
0.966666666666667,298.914434712753,-0.1863718284043,18.00000000001118,0.0,0.0,0.0,2,6.0,3,2,0,32,1
1.0,298.86443437691,-0.272974174882518,2.9999999999916316,0.03900000000000241,0.0,0.0,2,7.0,3,2,0,32,0
1.03333333333333,298.848183917698,-0.148121571483993,3.777171560836463,0.03900000000000241,0.0,0.0,2,8.0,3,2,0,32,1
1.06666666666667,298.848183917698,-0.148121571483993,0.0,0.07800000000000482,0.0,0.0,2,9.0,3,2,0,32,0
1.1,298.914533939382,-0.18619944724543,2.294999999994311,0.07800000000000482,0.0,0.0,2,10.0,3,2,0,32,0
1.13333333333333,298.998304873385,-0.348653842742285,5.483438702126883,-0.038999999999989085,0.0,0.0,2,11.0,3,2,0,32,1
1.16666666666667,299.114175325468,-0.299396474420972,3.7771715608213436,-0.038999999999989085,0.0,0.0,2,12.0,3,2,0,32,1
1.2,299.114175325468,-0.299396474420972,0.0,0.0,0.0,0.0,2,13.0,3,2,0,32,0
1.23333333333333,299.247072925042,-0.375206948813516,4.590000000014924,0.0,0.0,0.0,2,14.0,3,2,0,32,1
1.26666666666667,299.379970524615,-0.45101742320606,4.589999999988261,0.0,0.0,0.0,2,15.0,3,2,0,32,1
1.3,299.379970524615,-0.45101742320606,0.0,0.0,0.0,0.0,2,16.0,3,2,0,32,0
1.33333333333333,299.379970524615,-0.45101742320606,0.0,0.07800000000000482,0.0,0.0,2,17.0,3,2,0,32,0
1.36666666666667,299.379970524615,-0.45101742320606,0.0,0.07800000000000482,0.0,0.0,2,18.0,3,2,0,32,0
1.4,299.379970524615,-0.45101742320606,0.0,0.0,0.0,0.0,2,19.0,3,2,0,32,0
1.43333333333333,299.429067508298,-0.363899766021633,3.000000000010826,0.0,0.0,0.0,2,19.0,3,0,0,0,0
1.46666666666667,299.47816449198,-0.276782108837205,2.999999999996619,0.0,0.0333333333333333,0.03278982282299084,2,19.0,3,0,0,0,0
1.5,299.544809499726,-0.314341301354137,2.294999999997457,0.0,0.0666666666666666,0.06453852113757111,2,19.0,3,0,0,0,0
1.53333333333333,299.64300346709,-0.140105986985282,5.999999999992375,0.0,0.0999999999999999,0.09531017980432477,2,19.0,3,0,0,0,1
1.56666666666667,299.83939140182,0.208364641752429,12.000000000014081,0.03900000000000241,0.1333333333333332,0.12516314295400588,2,20.0,3,3,1,49,1
1.6,299.906036409566,0.170805449235496,2.2949999999974713,0.07800000000000482,0.0,0.0,3,21.0,3,3,0,48,0
1.63333333333334,300.217130406248,0.569644734196802,15.174551887947212,0.038999999999989085,0.0,0.0,3,22.0,3,3,0,48,1
1.66666666666667,300.217130406248,0.569644734196802,0.0,0.0,0.0,0.0,3,23.0,3,3,0,48,0
