Time,X,Y,Theta,Odor,Wind
0,300,0,2.61799,N,F
0.0333333333333333,300.100000671687,0.173204692956436,2.61799,N,F
0.0666666666666667,300.166251466743,0.134954436036129,2.61799,N,F
0.1,300.298753056855,0.0584539221955138,2.61799,N,F
0.133333333333333,300.365003851911,0.0202036652752065,2.61539,N,F
0.166666666666667,300.365003851911,0.0202036652752065,2.61539,N,F
0.2,300.365003851911,0.0202036652752065,2.61539,N,F
0.233333333333333,300.365003851911,0.0202036652752065,2.61539,B,F
0.266666666666667,300.365003851911,0.0202036652752065,2.61539,B,F
0.3,300.365003851911,0.0202036652752065,2.61539,B,F
0.333333333333333,300.214327853842,-0.239212493831972,2.61539,B,F
0.366666666666667,300.214327853842,-0.239212493831972,2.61539,B,F
0.4,300.214327853842,-0.239212493831972,2.61539,B,F
0.433333333333333,300.214327853842,-0.239212493831972,2.61539,B,F
0.466666666666667,300.214327853842,-0.239212493831972,2.61799,B,F
0.5,300.214327853842,-0.239212493831972,2.62059,B,F
0.533333333333333,300.214327853842,-0.239212493831972,2.62059,B,F
0.566666666666667,300.164552852846,-0.325944548321149,2.62059,B,F
0.6,300.164552852846,-0.325944548321149,2.62839,B,F
0.633333333333333,300.164552852846,-0.325944548321149,2.62839,B,F
0.666666666666667,300.564422899323,-0.551299703422743,2.62839,B,F
0.7,300.743262809988,-0.0781522249836723,2.63099,B,F
0.733333333333333,301.134225306637,0.619807892941646,2.63099,B,F
0.766666666666667,301.378576867042,1.05603296664497,2.63099,B,F
0.8,301.196221682408,1.04355952938834,2.62839,B,F
0.833333333333333,301.396156705646,0.930881951837546,2.62839,N,F
0.866666666666667,301.49435067301,1.1051172662064,2.62839,N,F
0.9,301.427705665264,1.14267645872333,2.62579,N,F
0.933333333333333,301.427705665264,1.14267645872333,2.62579,N,F
0.966666666666667,301.70876989282,1.32818090607912,2.63359,N,F
1,301.70876989282,1.32818090607912,2.63359,N,F
1.03333333333333,301.490055548422,1.56440121755731,2.64399,N,F
1.06666666666667,300.934772179571,1.18322359455535,2.64659,N,F
1.1,300.90301913326,1.76856771902398,2.66219,N,F
1.13333333333333,301.312898713879,1.89360663053198,2.66739,R,F
1.16666666666667,301.312898713879,1.89360663053198,2.67519,R,F
1.2,300.949646835856,1.85256917066733,2.69079,R,F
1.23333333333333,300.949646835856,1.85256917066733,2.71159,R,F
1.26666666666667,301.074708800191,2.1252585637076,2.70639,R,F
1.3,300.896501351033,2.64923218428853,2.71679,R,F
1.33333333333333,300.937715449382,2.74034419281245,2.71939,R,F
1.36666666666667,301.602272412015,3.09957259288054,2.72459,R,F
1.4,301.532327923748,3.13055675917479,2.74279,R,F
1.43333333333333,301.923643372567,3.0741788422652,2.76359,R,F
1.46666666666667,302.108175805466,3.53888066193952,2.76359,R,F
1.5,302.866930455144,4.20594316395262,2.79739,R,F
1.53333333333333,302.96816431715,4.48834660795306,2.82079,R,F
1.56666666666667,302.179126936233,4.53977628339303,2.82859,R,F
1.6,302.013968783906,4.27790792959672,2.82859,R,F
1.63333333333334,301.277745456348,3.99064635548889,2.80519,R,F
1.66666666666667,301.015713315762,4.40009159883638,2.75839,R,F
1.7,300.16429407008,4.74332514626967,2.67259,R,F
1.73333333333334,299.64317778763,4.22264475469966,2.59979,N,F
1.76666666666667,300.219095571602,3.99272584267836,2.52179,N,F
1.8,300.509532838218,4.39972239568657,2.52179,N,F
1.83333333333334,300.571803310828,4.35528549389431,2.48279,N,F
1.86666666666667,300.571803310828,4.35528549389431,2.48279,N,F
1.9,300.510586258994,4.27621291606409,2.48279,N,F
1.93333333333334,300.268624170834,4.46353709467708,2.48539,N,F
1.96666666666667,299.722317110805,4.63178942352616,2.55039,N,F
2,299.587505918887,4.84273062986957,2.63359,N,F
2.03333333333334,299.204665540628,4.94141950854522,2.71939,B,F
2.06666666666667,298.646406135173,5.19219916525825,2.79999,B,F
2.1,298.4068275962,4.74671698417397,2.82599,B,F
2.13333333333334,298.59306124567,5.31708268072774,2.86499,B,F
2.16666666666667,298.788833969747,4.3259449302071,2.87019,B,F
2.2,298.862533749717,4.30543657989892,2.87019,B,F
2.23333333333334,298.788833969747,4.3259449302071,2.85459,B,F
2.26666666666667,298.70391034293,4.03821592991645,2.84419,B,F
2.3,298.70391034293,4.03821592991645,2.84419,B,F
2.33333333333333,298.572396563339,4.39229837197996,2.85199,B,F
2.36666666666667,298.572396563339,4.39229837197996,2.86759,B,F
2.4,298.572396563339,4.39229837197996,2.88579,B,F
2.43333333333333,298.471187753054,4.00531416465288,2.88579,B,F
