Time,X,Y,Theta,Odor,Wind
0,299.933749204944,0.0382502569203074,2.67259,B,F
0.0333333333333333,299.456072747052,0.280294574299975,2.74799,B,F
0.0666666666666667,299.10282123172,0.426990235160178,2.82599,B,F
0.1,299.43449813381,0.949866351099228,2.87279,B,F
0.133333333333333,299.788545330429,1.37096115344952,2.91179,R,F
0.166666666666667,299.341611813164,1.47551463806346,2.95339,B,F
0.2,298.815567622024,1.5757032550212,2.99499,R,F
0.233333333333333,298.090629693939,1.37949609301179,3.04439,R,F
0.266666666666667,298.129449557275,1.77760790922744,3.04439,R,F
0.3,298.100334659773,1.47902404706571,3.09119,R,F
0.333333333333333,298.023931810555,1.48287821770803,3.11719,R,F
0.366666666666667,298.041011972774,2.18266980672477,3.14579,R,F
0.4,298.041011972774,2.18266980672477,3.14579,R,F
0.433333333333333,297.888013320527,2.18202761460967,3.17179,R,F
0.466666666666667,297.811548197276,2.17971786868172,3.21859,R,F
0.5,297.659001510489,2.16794891161885,3.28099,R,F
0.533333333333333,297.50748562387,2.14669012280523,3.35899,R,F
0.566666666666667,297.50748562387,2.14669012280523,3.37719,R,F
0.6,297.433098930256,2.1288331966059,3.36939,R,F
0.633333333333333,297.704097717199,0.959833770825157,3.34859,R,F
0.666666666666667,297.404630071255,0.896943954218353,3.37719,R,F
0.7,297.850950232934,1.00408551141435,3.43959,R,F
0.733333333333333,298.509652022483,0.683348543719963,3.55659,R,F
0.766666666666667,298.509652022483,0.683348543719963,3.55659,N,F
0.8,298.299632581388,0.590817012001581,3.68919,N,F
0.833333333333333,298.169004563224,0.511159489628851,3.78279,N,F
0.866666666666667,298.414226884007,0.694195041884464,3.81399,N,F
0.9,298.414226884007,0.694195041884464,3.81399,N,F
0.933333333333333,298.055137094376,0.408300790485864,3.83999,N,F
0.966666666666667,297.996547759204,0.359111972609632,3.88159,N,F
1,298.572413189013,0.749510815783399,3.94139,N,R
1.03333333333333,298.60923779954,0.500406524251707,4.01159,N,R
1.06666666666667,298.60923779954,0.500406524251707,4.01159,N,R
1.1,298.991401412499,0.177992236525108,4.05579,B,R
1.13333333333333,299.131494301625,0.359772962720965,4.08699,B,R
1.16666666666667,299.519866270335,-0.298104848061576,4.10259,B,R
1.2,299.519866270335,-0.298104848061576,4.11299,B,R
1.23333333333333,299.40163540463,0.0606314233057369,4.14679,B,R
1.26666666666667,299.40163540463,0.0606314233057369,4.14679,B,R
1.3,301.133599666575,-1.12939044428452,4.22219,B,R
1.33333333333333,301.565795393806,-0.319494862518752,4.30539,B,R
1.36666666666667,302.755672136765,0.167246687550879,4.40939,B,R
1.4,303.710118071827,-0.131137221271361,4.40939,B,R
