Time,X,Y,Theta,Odor,Wind
0,299.933749204944,0.0382502569203074,2.62059,N,F
0.0333333333333333,299.883974203949,-0.04848179756887,2.62059,B,F
0.0666666666666667,299.933749204944,0.0382502569203074,2.62059,B,F
0.1,300.08307420793,0.298446420387839,2.62059,R,F
0.133333333333333,300.08307420793,0.298446420387839,2.62059,R,F
0.166666666666667,299.933749204944,0.0382502569203074,2.62059,R,F
0.2,300.381674274974,0.357676902081883,2.62059,R,F
0.233333333333333,300.132849208926,0.385178474877017,2.62059,R,F
0.266666666666667,300.165999250303,0.135558614375788,2.62319,R,F
0.3,300.397995509213,0.233470492366801,2.62839,R,F
0.333333333333333,300.131415478229,0.38370726243453,2.62839,R,F
0.366666666666667,300.082318494547,0.296589605250103,2.62839,R,F
0.4,300.247157469657,0.433265727102026,2.63099,R,F
0.433333333333333,300.296027781738,0.520510741842691,2.63099,R,F
0.466666666666667,300.296027781738,0.520510741842691,2.63099,R,F
0.5,300.149416845495,0.258775697620696,2.63099,R,F
0.533333333333333,300.149416845495,0.258775697620696,2.63099,R,F
0.566666666666667,300.149416845495,0.258775697620696,2.63619,R,F
0.6,300.101000866171,0.171277737952409,2.63619,R,F
0.633333333333333,299.888816989054,-0.0541779168697119,2.64139,R,F
0.666666666666667,299.888816989054,-0.0541779168697119,2.64139,N,F
0.7,299.898442737114,0.282447015323794,2.64139,N,F
0.733333333333333,299.687434092837,0.0558910574666972,2.64659,N,F
0.766666666666667,299.687434092837,0.0558910574666972,2.64659,N,F
0.8,299.687434092837,0.0558910574666972,2.64659,N,F
0.833333333333333,299.877447687375,0.407878037184283,2.64659,N,F
0.866666666666667,299.734937491472,0.143887802396094,2.64659,N,F
0.9,299.335096191159,-0.435749312154269,2.64919,N,F
0.933333333333333,299.193272850777,-0.700109180747857,2.64919,N,F
0.966666666666667,299.193272850777,-0.700109180747857,2.64919,N,F
1,299.193272850777,-0.700109180747857,2.64919,N,F
1.03333333333333,299.220409977874,-0.487704316554657,2.65179,N,F
1.06666666666667,299.220409977874,-0.487704316554657,2.65179,N,F
1.1,299.220409977874,-0.487704316554657,2.65179,N,F
1.13333333333333,299.220409977874,-0.487704316554657,2.65179,N,F
1.16666666666667,299.220409977874,-0.487704316554657,2.65179,N,F
1.2,299.220409977874,-0.487704316554657,2.65179,N,F
1.23333333333333,299.220409977874,-0.487704316554657,2.65179,N,F
1.26666666666667,299.220409977874,-0.487704316554657,2.65179,N,F
1.3,299.220409977874,-0.487704316554657,2.65179,N,F
1.33333333333333,299.220409977874,-0.487704316554657,2.65179,L,F
1.36666666666667,299.220409977874,-0.487704316554657,2.65439,L,F
1.4,298.845885290371,-1.19462104322833,2.65439,B,F
1.43333333333333,298.845885290371,-1.19462104322833,2.64919,B,F
1.46666666666667,298.704061949989,-1.45898091182192,2.64919,L,F
1.5,298.704061949989,-1.45898091182192,2.64919,B,F
1.53333333333333,298.704061949989,-1.45898091182192,2.64919,B,F
1.56666666666667,298.838885482971,-1.53131081541687,2.64919,B,F
1.6,298.838885482971,-1.53131081541687,2.65179,B,F
1.63333333333334,298.838885482971,-1.53131081541687,2.65179,B,F
