,Time,x_mm,y_mm,theta_rad,antennae,wind,linear_vel,angular_vel,traveled_distance,tortuosity,cdv,heading,whiff,hits,hit_rate,lasthit,tblank,log_tblank,twhiff,log_twhiff,tblank_k,log_tblank_k,antennae_k,hits_k,wind_k,experiment
0,0.0,300.500003358435,0.866023464782179,2.61799,0,3,0.0,-0.5459999999999804,0.0,0.0,0.0288674488260726,0.8660234647821794,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,case19
1,0.0333333333333333,300.235000178212,1.01902449246341,2.59979,0,3,9.179999999991141,-0.6239999999999986,0.3059999999997044,0.0012148151339367128,0.06283493190818623,0.8567804791872635,0,0,,0,0.0,0.0,0.0,0.0,0.0333333333333333,0.03278982282299084,0,0,3,case19
2,0.0666666666666667,300.11355416776,1.55898478410083,2.57639,0,3,16.60348231546261,-0.46800000000000225,0.8594494105151241,0.003412000492639765,0.11480109137821384,0.8444800791439654,0,0,,0,0.0333333333333333,0.03278982282299084,0.0,0.0,0.0666666666666666,0.06453852113757111,0,0,3,case19
3,0.1,299.940172597003,2.14261123220111,2.56859,0,3,18.265073227345102,-0.1169999999999939,1.46828518475996,0.005829068834585572,0.18622146578491744,0.8402768542320825,0,0,,0,0.0666666666666666,0.06453852113757111,0.0,0.0,0.0999999999999999,0.09531017980432477,0,0,3,case19
4,0.133333333333333,299.777525332219,1.89052817593148,2.56859,0,3,8.999999999998154,0.0,1.7682851847598982,0.007020064063936196,0.24923907164930004,0.8402768542320825,0,0,,0,0.0999999999999999,0.09531017980432477,0.0,0.0,0.1333333333333332,0.12516314295400588,0,0,3,case19
5,0.166666666666667,299.777525332219,1.89052817593148,2.56859,0,3,0.0,0.0,1.7682851847598982,0.007020064063936196,0.31225667751368263,0.8402768542320825,0,0,,0,0.1333333333333332,0.12516314295400588,0.0,0.0,0.1666666666666665,0.15415067982725814,0,0,3,case19
6,0.2,300.102819861788,2.39469428847073,2.56859,0,3,18.000000000011774,0.5069999999999913,2.36828518476029,0.009402054522639489,0.3920798204627069,0.8402768542320825,0,0,,0,0.1666666666666665,0.15415067982725814,0.0,0.0,0.1999999999999998,0.18232155679395445,0,0,3,case19
7,0.233333333333333,300.783605194186,3.02651829971973,2.60239,0,3,27.864013081376424,0.5069999999999913,3.2970856208061696,0.013089377483804988,0.4929637637866978,0.8581183531587114,0,0,,0,0.1999999999999998,0.18232155679395445,0.0,0.0,0.2333333333333331,0.2097205309820689,0,0,3,case19
8,0.266666666666667,301.040331162863,3.45557747629909,2.60239,0,3,15.000000000003343,-0.1949999999999987,3.7970856208062806,0.015074369532723545,0.608149679663334,0.8581183531587114,0,0,,0,0.2333333333333331,0.2097205309820689,0.0,0.0,0.2666666666666664,0.23638877806423017,0,0,3,case19
9,0.3,301.143021550334,3.62720114693083,2.58939,0,3,6.000000000004221,-0.1949999999999987,3.997085620806421,0.015868366352291347,0.7290563845610282,0.8513711560008589,0,0,,0,0.2666666666666664,0.23638877806423017,0.0,0.0,0.2999999999999997,0.2623642644674908,0,0,3,case19
10,0.333333333333333,301.090565172768,3.54206403133074,2.58939,0,3,3.0000000000081917,0.1169999999999939,4.097085620806694,0.016265364762076052,0.8471251856053861,0.8513711560008589,0,0,,0,0.2999999999999997,0.2623642644674908,0.0,0.0,0.333333333333333,0.2876820724517806,0,0,3,case19
11,0.366666666666667,300.569526025296,3.8630970620318,2.59719,0,3,18.359999999986215,0.23400000000000112,4.709085620806234,0.01869499502995,0.9758950876731126,0.8554368133830391,0,0,,0,0.333333333333333,0.2876820724517806,0.0,0.0,0.36666666666666625,0.3123746850421521,0,0,3,case19
12,0.4,300.828479620709,4.29081546872332,2.60499,0,3,15.000000000001648,0.15600000000000963,5.209085620806288,0.020679987078868332,1.1189222699638899,0.8594504262533595,0,0,,0,0.36666666666666625,0.3123746850421521,0.0,0.0,0.3999999999999996,0.3364722366212126,0,0,3,case19
13,0.433333333333333,300.894227578317,4.2517072078271,2.60759,0,3,2.2949999999897734,0.3900000000000107,5.285585620805947,0.02098369086235145,1.2606458435581265,0.8607766894663993,0,0,,0,0.3999999999999996,0.3364722366212126,0.0,0.0,0.4333333333333329,0.36000273403140676,0,0,3,case19
14,0.466666666666667,300.690634458248,3.90739653204054,2.63099,0,3,12.000000000001085,0.9360000000000045,5.685585620805983,0.022571684501486083,1.3908923946261442,0.8724501474066477,0,0,,0,0.4333333333333329,0.36000273403140676,0.0,0.0,0.4666666666666662,0.38299225225610545,0,0,3,case19
15,0.5,300.557149585695,3.98216810952458,2.66999,0,3,4.589999999993565,0.5849999999999962,5.838585620805769,0.023179092068454175,1.5236313316102967,0.890841323679336,0,0,,0,0.4666666666666662,0.38299225225610545,0.0,0.0,0.49999999999999944,0.40546510810816405,0,0,3,case19
16,0.533333333333333,300.420855212215,3.71491571242078,2.66999,0,3,9.000000000002208,-0.1949999999999987,6.138585620805842,0.024370087297805338,1.6474618553576559,0.890841323679336,0,0,,0,0.49999999999999944,0.40546510810816405,0.0,0.0,0.5333333333333328,0.4274440148269393,0,0,3,case19
17,0.566666666666667,300.148262116212,3.51717344579171,2.65699,0,3,10.102875828203047,-0.6240000000000119,6.4753481484126105,0.02570702917715134,1.7647009702173795,0.8848601254836052,0,0,,0,0.5333333333333328,0.4274440148269393,0.0,0.0,0.5666666666666661,0.44895022004790286,0,0,3,case19
18,0.6,299.889854155644,2.86213331273489,2.62839,0,3,21.125033136068676,-0.6240000000000119,7.179515919614899,0.02850256403103321,1.8601054139752091,0.8711765718442767,0,0,,0,0.5666666666666661,0.44895022004790286,0.0,0.0,0.5999999999999994,0.4700036292457352,0,0,3,case19
19,0.633333333333333,299.889854155644,2.86213331273489,2.61539,0,3,0.0,-0.1949999999999987,7.179515919614899,0.02850256403103321,1.9555098577330388,0.8647205303572616,0,0,,0,0.5999999999999994,0.4700036292457352,0.0,0.0,0.6333333333333326,0.49062291644847084,0,0,3,case19
20,0.666666666666667,299.889854155644,2.86213331273489,2.61539,0,3,0.0,0.0,7.179515919614899,0.02850256403103321,2.0509143014908684,0.8647205303572616,0,0,,0,0.6333333333333326,0.49062291644847084,0.0,0.0,0.666666666666666,0.5108256237659902,0,0,3,case19
21,0.7,299.739178157575,2.60271715362771,2.61539,0,3,9.00000000000064,0.0,7.47951591961492,0.02969355926038416,2.137671539945125,0.8647205303572616,0,0,,0,0.666666666666666,0.5108256237659902,0.0,0.0,0.6999999999999993,0.5306282510621699,0,0,3,case19
22,0.733333333333333,299.07521898281,2.52578559803791,2.61539,0,3,20.052037926357816,0.35100000000000836,8.147917183826847,0.03234710165027914,2.2218643932130555,0.8647205303572616,0,0,,0,0.6999999999999993,0.5306282510621699,0.0,0.0,0.7333333333333325,0.5500463369192715,0,0,3,case19
23,0.766666666666667,298.093982024025,2.05491615677707,2.63879,0,3,32.65102754889917,0.35100000000000836,9.236284768790151,0.03666790365518388,2.290361598438958,0.8762354532976546,0,0,,0,0.7333333333333325,0.5500463369192715,0.0,0.0,0.7666666666666658,0.5690945318899661,0,0,3,case19
24,0.8,298.093982024025,2.05491615677707,2.63879,0,3,0.0,1.0529999999999984,9.236284768790151,0.03666790365518388,2.35885880366486,0.8762354532976546,0,0,,0,0.7666666666666658,0.5690945318899661,0.0,0.0,0.7999999999999992,0.5877866649021185,0,0,3,case19
25,0.833333333333333,298.313921751495,1.81983634845566,2.70899,0,3,9.657763716306134,2.027999999999992,9.558210226000355,0.03794594260099705,2.4195200152800487,0.9078777020324046,0,0,,0,0.7999999999999992,0.5877866649021185,0.0,0.0,0.8333333333333325,0.606135803570315,0,0,3,case19
26,0.866666666666667,298.076775062957,1.48875675362117,2.77399,0,3,12.217488489877388,2.144999999999999,9.9654598423296,0.03956271710167406,2.469145240400754,0.9331915830662095,0,0,,0,0.8333333333333325,0.606135803570315,0.0,0.0,0.8666666666666658,0.6241543090729934,0,0,3,case19
27,0.9,298.04035043406,1.18130676352575,2.85199,0,3,9.288004360462107,1.1700000000000057,10.275059987678338,0.04079182475539633,2.508522132518279,0.958357421954075,0,0,,0,0.8666666666666658,0.6241543090729934,0.0,0.0,0.899999999999999,0.6418538861723943,0,0,3,case19
28,0.933333333333333,298.04035043406,1.18130676352575,2.85199,0,3,0.0,1.0530000000000117,10.275059987678338,0.04079182475539633,2.547899024635804,0.958357421954075,0,0,,0,0.899999999999999,0.6418538861723943,0.0,0.0,0.9333333333333323,0.6592456288842635,0,0,3,case19
29,0.966666666666667,298.268807592281,1.94799270108901,2.92219,0,3,23.999999999994124,1.4819999999999982,11.075059987678141,0.04396781203366454,2.6128321146721043,0.9760276338936085,0,0,0.0,0,0.9333333333333323,0.6592456288842635,0.0,0.0,0.9666666666666657,0.6763400622435636,0,0,3,case19
30,1.0,297.755516917721,1.75508421654328,2.95079,0,3,16.450316106384562,0.5069999999999913,11.62340385789096,0.0461447284785554,2.6713349218902134,0.9818523305340652,0,0,0.0,0,0.9666666666666657,0.6763400622435636,0.0,0.0,0.9999999999999989,0.6931471805599447,0,0,3,case19
31,1.03333333333333,297.980852027579,1.71156022011053,2.95599,0,3,6.8850000000113205,-0.1559999999999963,11.852903857891336,0.04705583982901031,2.728386929227231,0.982825216101215,0,0,0.0,0,0.9999999999999989,0.6931471805599447,0.0,0.0,1.0333333333333323,0.7096764825111553,0,0,3,case19
32,1.06666666666667,297.64731148034,0.349722141135171,2.94039,0,3,42.06265594324478,-0.35100000000000836,13.254992389332827,0.05262210900259158,2.7400443339317366,0.9798269387428415,0,0,0.0,0,1.0333333333333323,0.7096764825111553,0.0,0.0,1.0666666666666655,0.7259370033829357,0,0,3,case19
33,1.1,297.467448399658,-0.532122103733386,2.93259,0,3,27.00000000000377,-0.11700000000000722,14.154992389332952,0.05619509469064468,2.722306930473957,0.9782383349988967,0,0,0.0,0,1.0666666666666655,0.7259370033829357,0.0,0.0,1.0999999999999988,0.7419373447293767,0,0,3,case19
34,1.13333333333333,297.222194265705,-0.582328276450691,2.93259,0,3,7.510208053040406,-0.038999999999989085,14.405332657767632,0.05718894157537842,2.7028959879256007,0.9782383349988967,0,0,0.0,0,1.0999999999999988,0.7419373447293767,0.0,0.0,1.1333333333333322,0.7576857016975159,0,0,3,case19
35,1.16666666666667,297.147359033078,-0.566455722856496,2.92999,0,3,2.294999999988916,0.23400000000001445,14.481832657767262,0.05749264535886142,2.684014130497051,0.9776955698251358,0,0,0.0,0,1.1333333333333322,0.7576857016975159,0.0,0.0,1.1666666666666654,0.7731898882334811,0,0,3,case19
36,1.2,296.922977899803,-0.518254508864672,2.94819,0,3,6.885000000002689,0.9360000000000045,14.71133265776735,0.058403756709315184,2.6667389802015617,0.9813559301180688,0,0,0.0,0,1.1666666666666654,0.7731898882334811,0.0,0.0,1.1999999999999988,0.7884573603642696,0,0,3,case19
37,1.23333333333333,297.109759242674,-0.758635414835556,2.99239,0,3,9.132536613672032,1.4819999999999982,15.015750544889752,0.05961229088028802,2.6414511330403765,0.9888899175707173,0,0,0.0,0,1.1999999999999988,0.7884573603642696,0.0,0.0,1.233333333333332,0.8034952377288102,0,0,3,case19
38,1.26666666666667,296.428908534426,-0.656290101904474,3.04699,0,3,20.65500000001631,1.9890000000000028,15.704250544890295,0.062345624931650426,2.619574796310227,0.9955285053235673,0,0,0.0,0,1.233333333333332,0.8034952377288102,0.0,0.0,1.2666666666666653,0.8183103235139507,0,0,3,case19
39,1.3,296.362785409929,-1.35316005563097,3.12499,0,3,21.00000000000028,-92.14177960769388,16.404250544890303,0.06512461380013582,2.5744694611225283,0.9998621791127712,0,0,0.0,0,1.2666666666666653,0.8183103235139507,0.0,0.0,1.2999999999999987,0.8329091229351034,0,0,3,case19
40,1.33333333333333,295.127332779099,-2.0327428666071,3.18739,0,3,42.300808502901546,-92.96077960769391,17.81427749498702,0.0707223983695403,2.5067113655689583,0.998951484812824,0,0,0.0,0,1.2999999999999987,0.8329091229351034,0.0,0.0,1.333333333333332,0.847297860387203,0,0,3,case19
41,1.36666666666667,295.001962005255,-2.63911830234445,3.21079,0,3,18.576008720925877,0.3509999999999817,18.43347778568455,0.07318061367698506,2.41874075549081,0.9976068187872594,0,0,0.0,0,1.333333333333332,0.847297860387203,0.0,0.0,1.3666666666666651,0.8614824953791593,0,0,3,case19
42,1.4,295.001962005255,-2.63911830234445,3.21079,0,3,0.0,0.19500000000001202,18.43347778568455,0.07318061367698506,2.3307701454126617,0.9976068187872594,0,0,0.0,0,1.3666666666666651,0.8614824953791593,0.0,0.0,1.3999999999999986,0.8754687373538993,0,0,3,case19
43,1.43333333333333,294.578631543932,-3.16965795262187,3.22379,0,3,20.362045575049745,0.19500000000001202,19.112212638186207,0.07587518024806386,2.225114880325266,0.9966236997345685,0,0,0.0,0,1.3999999999999986,0.8754687373538993,0.0,0.0,1.4333333333333318,0.8892620594862352,0,0,3,case19
44,1.46666666666667,294.578631543932,-3.16965795262187,3.22379,0,3,0.0,0.0,19.112212638186207,0.07587518024806386,2.1194596152378704,0.9966236997345685,0,0,0.0,0,1.4333333333333318,0.8892620594862352,0.0,0.0,1.466666666666665,0.9028677115420137,0,0,3,case19
45,1.5,294.578631543932,-3.16965795262187,3.22379,0,3,0.0,-0.03900000000000241,19.112212638186207,0.07587518024806386,2.0138043501504748,0.9966236997345685,0,0,0.0,0,1.466666666666665,0.9028677115420137,0.0,0.0,1.4999999999999984,0.9162907318741544,0,0,3,case19
