tblank
0.0
0.11467146725903098
0.3710490786365622
0.6776900281146181
1.0115692842502158
1.3829754952446152
1.8225000511826874
2.336159970425967
2.9136713123953046
3.6006164479070324
4.440248768031234
5.438324232732712
6.654738141762206
8.17417459979148
10.093078415317173
12.499999999999988
32.53333333333329
