,0,1,2,3
0,0.2490686574453189,0.3803865778498465,0.23081479306726307,0.2502911600209921
1,0.27682437355981726,0.2104397301190732,0.20662503587541237,0.21263244523963948
2,0.2982644524763787,0.23600238372885185,0.20425140911033354,0.2338614576719216
3,0.24540891757515232,0.22334917925563852,0.2164498860769329,0.22856556843556156
4,0.23007873196959214,0.25458205143207424,0.22576744210926813,4.10032177062086e-06
5,2.047572145548358e-06,0.3184120748062157,2.4227769620979776e-06,0.2859518286623774
6,2.426027048133934e-06,0.21690099102200913,3.5966134078388515e-06,2.6188431861355155e-06
7,5.6620845793931466e-06,8.200509042338693e-06,8.200509042338693e-06,6.8141036418754455e-06
8,0.22634018466968323,0.24876056777528174,0.23672617335896814,0.5522967276282041
9,0.2610388178763749,0.28142285301359665,3.2764221607535735e-06,2.373633789572394e-06
10,0.20629288394279086,0.2204569735378359,0.22221798178901547,3.4925205385618422e-06
11,7.37231033158543e-06,5.6620845793931466e-06,3.3494884977717876e-06,3.7264785306789156e-06
12,0.21953009892935355,0.24953919425666593,0.25731355953869905,0.24022490625359275
13,0.2533465368129045,0.2708219394620033,0.3377816994072358,0.25176811117308184
14,0.24531364792732238,0.2542088128764804,0.33719806055954654,1.911993668928325e-06
15,2.8310743492614057e-06,2.0001070368614565e-06,3.3114590043276683e-06,0.33333270420332534
