,0,1,2,3
0,0.24505312932696777,0.16557699483617172,0.25222061815704283,0.24233175993014316
1,0.23590725724312267,0.23598422408280936,0.2813764051836722,0.27635635385130675
2,0.2430403427460763,0.25842384483947217,0.2788426134188844,0.27471395039501284
3,0.24306680242200362,0.27947245450944747,0.2307923899176831,0.2636766910964332
4,0.24111096639615692,0.2461015032454004,0.26376659991351503,0.49999589967822944
5,0.30257446252272313,0.33868879047639466,0.3490165602202264,0.2439773723592193
6,0.3694577680798553,0.26103300299266363,0.561419431987801,0.36131050328783115
7,0.9999830137462619,0.999975398472873,8.200509042338693e-06,6.8141036418754455e-06
8,0.283410279948552,0.2531434049265909,0.2504215543705488,3.1272039042319596e-06
9,0.24001024856229775,0.22221458460330543,0.4790123201274938,0.3470248255232712
10,0.25449105123088617,0.22878282482134563,0.28142715536709173,0.49999650747946145
11,0.9999778830690053,5.6620845793931466e-06,3.3494884977717876e-06,3.7264785306789156e-06
12,0.28257533678656277,0.24976253816660463,0.2449652860305914,0.2477557142123954
13,0.24728242366730777,0.2708219394620033,0.3377816994072358,0.25176811117308184
14,0.25306381217478596,0.2476236204275337,0.3256019696045364,0.32464216051729317
15,0.4999971689256508,0.3532397007658599,0.5848380942765232,0.33333270420332534
