,0,1,2,3
0,0.26730228373458564,0.2860812160370956,0.2741017794978476,0.2533905654477716
1,0.22274215368216874,0.27281850180359557,0.23316651553587547,0.24015434596577298
2,0.1996632704736821,0.2417439390604037,0.21769435087842953,0.2500464961902664
3,0.28555910416692454,0.2502564275563783,0.2900082087256738,0.2522891278338094
4,0.262354028217549,0.24806588247149147,0.2476727659219663,4.10032177062086e-06
5,0.3616225325245491,2.61120533827716e-06,0.35554602076337183,0.2574534666283123
6,0.2958313138414442,0.26103300299266363,3.5966134078388515e-06,0.31934343893449135
7,5.6620845793931466e-06,8.200509042338693e-06,8.200509042338693e-06,6.8141036418754455e-06
8,0.2546307554077903,0.25462983589318033,0.2543496872741827,3.1272039042319596e-06
9,0.24768974553079068,0.2601140198913654,3.2764221607535735e-06,0.30594797531966816
10,0.282661493864227,0.25805664242237125,0.22221798178901547,3.4925205385618422e-06
11,7.37231033158543e-06,5.6620845793931466e-06,0.5915544982673604,0.48032201367457567
12,0.2381682938102403,0.25219082817297456,0.2463412002052096,0.2717944732804192
13,0.2533465368129045,0.19765210380382547,1.912581039001744e-06,0.25176811117308184
14,0.25516406426954297,0.2542088128764804,1.9092763703483683e-06,0.3376779637445189
15,2.8310743492614057e-06,0.2935185983612433,3.3114590043276683e-06,0.33333270420332534
