Time,X,Y,Theta,Odor,Wind
0,300,0,2.62319,N,F
0.0333333333333333,300.049549329668,0.0868611761917787,2.62579,N,F
0.0666666666666667,300.24684262322,0.434820019044418,2.62579,N,F
0.1,299.950902682892,-0.0871182452345408,2.62579,N,F
0.133333333333333,299.950902682892,-0.0871182452345408,2.62059,N,F
0.166666666666667,299.950902682892,-0.0871182452345408,2.62059,N,F
0.2,299.950902682892,-0.0871182452345408,2.62059,N,F
0.233333333333333,299.950902682892,-0.0871182452345408,2.62059,N,F
0.266666666666667,299.950902682892,-0.0871182452345408,2.62059,N,F
0.3,299.950902682892,-0.0871182452345408,2.62059,N,F
0.333333333333333,299.901127681897,-0.173850299723718,2.62059,N,F
0.366666666666667,299.901127681897,-0.173850299723718,2.62059,N,F
0.4,300.017252704576,-0.125196120995978,2.61539,N,F
0.433333333333333,300.167928702645,0.1342200381112,2.61539,B,F
0.466666666666667,300.067478037266,-0.0387240679602519,2.61539,B,F
0.5,300.067478037266,-0.0387240679602519,2.61539,B,F
0.533333333333333,300.001326916694,-0.000301688452665524,2.61799,B,F
0.566666666666667,300.151327924224,0.259505350981988,2.61799,R,F
0.6,299.701324901633,-0.519915767321973,2.61799,R,F
0.633333333333333,299.668823983208,-0.270210560524923,2.61279,R,F
0.666666666666667,299.618373993195,-0.356551735567408,2.61279,R,F
0.7,299.618373993195,-0.356551735567408,2.62319,R,F
0.733333333333333,299.816571311869,-0.0091070308002929,2.62579,R,F
0.766666666666667,299.816571311869,-0.0091070308002929,2.62579,R,F
0.8,299.717924665092,-0.183086452226612,2.62579,R,F
0.833333333333333,299.767247988481,-0.0960967415134527,2.61279,R,F
0.866666666666667,299.716797998468,-0.182437916555938,2.61279,R,F
0.9,300.151599936359,0.258420648979521,2.61279,R,F
0.933333333333333,300.000249966321,-0.000602876147934694,2.61279,R,F
0.966666666666667,300.000249966321,-0.000602876147934694,2.61279,R,F
1,299.949799976308,-0.0869440511904199,2.60499,R,F
1.03333333333333,300.000921885976,-0.000999008565083864,2.59979,R,F
1.06666666666667,299.935378179319,0.0384506114274192,2.59199,R,F
1.1,300.052847032243,0.0837641700231136,2.60759,R,F
1.13333333333333,300.001948752226,-0.00231349892352639,2.61799,N,F
1.16666666666667,299.901948080539,-0.175518191879962,2.63099,N,F
1.2,299.95081839262,-0.0882731771392976,2.63099,N,F
1.23333333333333,299.835205644262,-0.138132403137944,2.62319,N,F
1.26666666666667,299.785656314594,-0.224993579329723,2.61539,N,F
1.3,300.369986549945,0.476410138976641,2.61279,N,F
1.33333333333333,300.688287498916,0.86952177182934,2.61279,N,F
1.36666666666667,300.688287498916,0.86952177182934,2.61279,N,F
1.4,300.820389496731,0.792333287109888,2.61279,N,F
1.43333333333333,300.820389496731,0.792333287109888,2.61279,N,F
1.46666666666667,300.820389496731,0.792333287109888,2.60759,N,F
1.5,300.820389496731,0.792333287109888,2.60759,N,F
1.53333333333333,301.0239826168,1.13664396289645,2.59979,N,F
1.56666666666667,301.103501899407,0.972066674992715,2.59459,N,F
1.6,301.051488942056,0.886657938509794,2.59459,N,F
1.63333333333334,301.37689141222,1.27391170855093,2.61019,N,F
1.66666666666667,301.37689141222,1.27391170855093,2.61019,N,F
1.7,301.442841842958,1.235145864236,2.61799,N,F
1.73333333333334,301.342841171271,1.06194117127956,2.62059,N,F
1.76666666666667,301.342841171271,1.06194117127956,2.61799,N,F
1.8,301.342841171271,1.06194117127956,2.61279,N,F
1.83333333333334,301.226340182351,1.0141942385968,2.60499,N,F
1.86666666666667,301.379705911356,1.27202936647281,2.60499,N,F
1.9,301.379705911356,1.27202936647281,2.61019,N,F
1.93333333333334,301.333877538023,1.6469560395673,2.60759,N,F
1.96666666666667,301.115333281227,1.42766021694056,2.60239,N,F
2,301.583298272235,1.61379126537384,2.60239,N,F
2.03333333333334,301.583298272235,1.61379126537384,2.59979,N,F
2.06666666666667,301.583298272235,1.61379126537384,2.59199,N,F
2.1,301.583298272235,1.61379126537384,2.59199,N,F
2.13333333333334,301.4265937402,1.35797162257943,2.59719,N,F
2.16666666666667,301.099389159081,1.5560711230703,2.59719,N,F
2.2,301.126689553363,1.30574396019734,2.59979,N,F
2.23333333333334,301.126689553363,1.30574396019734,2.59979,N,F
2.26666666666667,300.971985161236,1.04870981644116,2.59979,N,F
2.3,300.84089774792,1.12760905642617,2.59719,N,F
2.33333333333333,301.037220496591,1.00874935613165,2.59719,N,F
2.36666666666667,300.97458964985,0.462171249145605,2.60239,N,F
2.4,300.97458964985,0.462171249145605,2.60239,N,F
2.43333333333333,300.97458964985,0.462171249145605,2.60239,B,F
2.46666666666667,300.97458964985,0.462171249145605,2.60239,B,F
2.5,301.259917339089,0.641048608678116,2.59719,B,F
2.53333333333333,301.325358255313,0.601428708579942,2.59199,B,F
2.56666666666667,301.273123411301,0.516155494315137,2.59199,B,F
2.6,301.077421384563,0.63603446132247,2.59199,B,F
2.63333333333333,301.077421384563,0.63603446132247,2.58939,B,F
