Time,X,Y,Theta,Odor,Wind
0,299.749998320782,-0.43301173239109,2.61799,N,F
0.0333333333333333,299.833748533257,-0.134954436036129,2.61799,N,F
0.0666666666666667,299.883748869101,-0.0483520895579106,2.62059,N,F
0.1,299.883748869101,-0.0483520895579106,2.62059,N,F
0.133333333333333,299.883748869101,-0.0483520895579106,2.62059,N,F
0.166666666666667,299.784148928181,-0.682978043777286,2.62059,N,F
0.2,299.933473931167,-0.422781880309754,2.62059,N,F
0.233333333333333,299.867123909483,-0.384704004548317,2.62059,B,F
0.266666666666667,299.867123909483,-0.384704004548317,2.62059,B,F
0.3,299.933473931167,-0.422781880309754,2.61799,B,F
0.333333333333333,299.883473595324,-0.509384226787972,2.61799,B,F
0.366666666666667,299.933473931167,-0.422781880309754,2.61799,B,F
0.4,300.033474602854,-0.249577187353318,2.61799,B,F
0.433333333333333,300.033474602854,-0.249577187353318,2.61539,B,F
0.466666666666667,299.967323482282,-0.211154807845732,2.61279,B,F
0.5,300.017773472295,-0.124813632803247,2.61279,B,F
0.533333333333333,300.017773472295,-0.124813632803247,2.61279,B,F
0.566666666666667,300.017773472295,-0.124813632803247,2.61279,B,F
0.6,300.017773472295,-0.124813632803247,2.61279,B,F
0.633333333333333,300.017773472295,-0.124813632803247,2.61279,B,F
0.666666666666667,299.687518477757,0.0681575789953844,2.61019,B,F
0.7,299.890215702933,0.412996432528303,2.60759,B,F
0.733333333333333,299.656720309411,0.31871546306139,2.61019,B,F
0.766666666666667,299.656720309411,0.31871546306139,2.61019,B,F
0.8,299.656720309411,0.31871546306139,2.61019,B,F
0.833333333333333,299.656720309411,0.31871546306139,2.61019,B,F
0.866666666666667,299.251325859058,-0.370962244004447,2.61019,B,F
0.9,299.251325859058,-0.370962244004447,2.60759,N,F
0.933333333333333,299.251325859058,-0.370962244004447,2.60759,N,F
0.966666666666667,299.302224139076,-0.284884575057807,2.60759,N,F
1,299.302224139076,-0.284884575057807,2.60759,N,F
1.03333333333333,299.302224139076,-0.284884575057807,2.62319,N,F
1.06666666666667,299.169326539502,-0.209074100665263,2.63359,N,F
1.1,299.169326539502,-0.209074100665263,2.63359,N,F
