Time,X,Y,Theta,Odor,Wind
0,299.799998656626,-0.346409385912872,2.61799,N,F
0.0333333333333333,299.799998656626,-0.346409385912872,2.61799,N,F
0.0666666666666667,299.73374786157,-0.308159128992564,2.63359,N,F
0.1,299.831034481803,-0.133415563950696,2.63359,N,F
0.133333333333333,299.782391171687,-0.22078734647163,2.63359,N,F
0.166666666666667,299.916069998944,-0.295211610950261,2.62319,N,F
0.2,299.500477730105,0.0569862256154214,2.63619,N,F
0.233333333333333,299.567413669251,0.0199480014326813,2.62839,N,F
0.266666666666667,299.634058676997,-0.017611191084251,2.60759,N,F
0.3,299.568209260253,0.0213259931289322,2.61019,N,F
0.333333333333333,299.568209260253,0.0213259931289322,2.61019,N,F
0.366666666666667,299.512689020998,-0.52602010673202,2.60759,N,F
0.4,299.46179074098,-0.61209777567866,2.60759,N,F
0.433333333333333,299.614485581032,-0.35386476883874,2.60759,N,F
0.466666666666667,299.309095900929,-0.87033078251858,2.60759,N,F
0.5,299.309095900929,-0.87033078251858,2.60759,N,F
0.533333333333333,299.309095900929,-0.87033078251858,2.60759,N,F
0.566666666666667,299.309095900929,-0.87033078251858,2.60759,N,F
0.6,299.470697007871,-1.19823485726459,2.60239,N,F
0.633333333333333,299.470697007871,-1.19823485726459,2.60239,N,F
0.666666666666667,299.3680066204,-1.36985852789633,2.60239,N,F
0.7,299.059935457988,-1.88472953979156,2.60239,N,F
0.733333333333333,299.3680066204,-1.36985852789633,2.60239,N,F
0.766666666666667,299.65333430964,-1.19098116836382,2.60759,N,F
0.8,299.65333430964,-1.19098116836382,2.60759,N,F
0.833333333333333,299.521635476151,-1.11310679993746,2.61019,N,F
0.866666666666667,299.420286863563,-1.28552622670392,2.61019,N,F
0.9,299.420286863563,-1.28552622670392,2.61019,N,F
0.933333333333333,299.369612557269,-1.37173594008715,2.61019,N,F
0.966666666666667,299.470961169857,-1.19931651332069,2.61539,N,F
1,299.521186502547,-1.11284446028496,2.61279,N,F
1.03333333333333,299.521186502547,-1.11284446028496,2.61279,N,F
1.06666666666667,299.404685513627,-1.16059139296772,2.61019,N,F
1.1,299.404685513627,-1.16059139296772,2.61019,N,F
1.13333333333333,299.404685513627,-1.16059139296772,2.61019,N,F
1.16666666666667,299.354011207333,-1.24680110635095,2.61019,N,F
1.2,299.455359819921,-1.07438167958449,2.61019,N,F
1.23333333333333,299.34358101585,-0.660689162175063,2.61019,N,F
1.26666666666667,299.277630585112,-0.621923317860128,2.60499,L,F
1.3,299.379874404449,-0.450033232609456,2.60499,L,F
1.33333333333333,299.379874404449,-0.450033232609456,2.60499,L,F
1.36666666666667,299.69398814455,-0.520521233568979,2.59459,L,F
1.4,299.69398814455,-0.520521233568979,2.59459,L,F
1.43333333333333,299.69398814455,-0.520521233568979,2.59979,B,F
1.46666666666667,299.914236243336,-0.302936709805304,2.60239,R,F
