Time,X,Y,Theta,Odor,Wind
0,300,0,2.56339,B,F
0.0333333333333333,299.487482872256,0.334470019237753,2.50879,B,F
0.0666666666666667,300.394968194919,0.536990114911681,2.43859,B,F
0.1,299.619154591937,-0.378495140801875,2.43859,B,F
0.133333333333333,299.852603332144,-0.576327609562149,2.41259,B,F
0.166666666666667,299.244091536998,0.235302629628369,2.39439,B,F
0.2,298.283902988868,-0.238347243210447,2.37879,B,F
0.233333333333333,297.62027862389,0.395945041314113,2.36319,B,F
0.266666666666667,298.361148786193,0.929349580673273,2.36579,B,F
0.3,298.48449839748,1.92901396105074,2.33719,B,L
0.333333333333333,297.984108043453,1.87204472727186,2.31639,B,L
0.366666666666667,298.550285957981,2.29072696847795,2.31379,B,L
0.4,299.13743679089,3.86885209007457,2.31379,B,L
0.433333333333333,299.873883445877,4.54534771042907,2.29559,B,L
0.466666666666667,299.649292577284,4.34645341251028,2.29559,B,L
0.5,300.547656051656,5.14203060418545,2.29559,B,L
0.533333333333333,301.059566950811,7.12815836476044,2.17599,B,L
0.566666666666667,301.141806143634,7.18505050098128,2.17599,B,L
0.6,300.663058817335,7.87709330858942,2.09539,B,L
0.633333333333333,300.953847934336,9.37114750420415,2.02519,B,L
0.666666666666667,301.403111594748,9.59060630086855,2.00959,B,L
0.7,301.240607338314,9.93687009718718,1.99659,B,L
0.733333333333333,300.539913810668,9.78707830731105,1.98879,B,L
0.766666666666667,300.174351729573,9.6247072357938,1.98879,B,L
0.8,300.174351729573,9.6247072357938,1.98879,B,L
0.833333333333333,300.143298262145,9.69462098380318,2.03039,B,L
0.866666666666667,299.639492749693,9.35990878560592,2.10319,B,L
0.9,299.217192575513,9.28869387924769,2.16819,B,L
0.933333333333333,299.339523022104,9.46444231263136,2.24099,B,L
0.966666666666667,299.196971901446,9.64430177999196,2.30339,B,L
1,298.889992642393,9.98554177546631,2.33199,B,L
1.03333333333333,298.731686716052,10.1517027928115,2.36059,B,F
1.06666666666667,298.41795342608,9.61786721628693,2.41779,B,F
1.1,298.541498207461,9.64213524038073,2.47499,B,F
1.13333333333333,298.598204518963,9.34304554775352,2.50619,N,F
1.16666666666667,298.417934484568,9.22748186531341,2.52439,N,F
1.2,298.172901471697,9.27875634828053,2.58419,N,F
1.23333333333333,298.055082749984,9.23436041587829,2.66479,N,F
1.26666666666667,298.034755922887,9.69507406892124,2.77659,N,F
1.3,298.213231809516,10.1621354759034,2.77659,N,F
1.33333333333333,298.141841454864,9.97531091311055,2.77659,N,F
1.36666666666667,297.784539478523,10.1118449663813,2.84419,N,F
1.4,297.169866471944,9.672688849513,2.90919,N,F
1.43333333333333,297.788444987078,9.62904689018311,2.95339,B,F
1.46666666666667,297.22498207812,9.53276708841444,2.98979,R,F
1.5,296.332661028884,9.77043733285203,3.02879,R,F
1.53333333333333,296.321404670817,9.67107288044038,3.07819,R,F
1.56666666666667,296.258044487374,8.67308215545638,3.07819,L,F
1.6,296.258044487374,8.67308215545638,3.07819,B,F
1.63333333333334,296.258044487374,8.67308215545638,3.07819,B,F
1.66666666666667,296.029005615991,8.68762331755654,3.15879,R,F
1.7,296.025566316243,8.88759374341307,3.15879,B,F
1.73333333333334,296.025566316243,8.88759374341307,3.15879,B,F
1.76666666666667,296.401131156197,9.29411225589439,3.22899,B,F
1.8,295.706530353569,9.33363408516076,3.29919,B,F
1.83333333333334,295.737919510343,9.13611264116788,3.29919,B,F
1.86666666666667,295.586815605688,9.11209993623598,3.37199,L,F
1.9,295.586815605688,9.11209993623598,3.37199,L,F
1.93333333333334,294.647400205951,9.09717657412671,3.45779,L,F
1.96666666666667,293.795943407391,9.2394661387015,3.55919,L,F
2,293.12885623337,10.3657004403704,3.65279,L,F
2.03333333333334,292.666286718026,10.5648622928293,3.75419,L,F
2.06666666666667,291.602273123989,9.81708202984769,3.82959,L,F
2.1,290.9257896972,10.0377093701298,3.85039,L,F
2.13333333333334,291.100013533817,10.1870957977416,3.88159,L,F
2.16666666666667,290.659005294415,9.64900288496578,3.93879,L,R
2.2,290.945165553827,9.36951709653741,4.03499,L,R
2.23333333333334,290.525589983975,9.80518737459607,4.13379,L,R
2.26666666666667,290.525754032356,9.25684352892245,4.22739,L,R
2.3,289.919451233981,8.1063231394106,4.30019,L,R
2.33333333333333,289.551996650025,7.51555298213266,4.38339,L,R
2.36666666666667,289.511024400842,8.01455425948257,4.44579,L,R
2.4,290.238151034663,7.26086525970426,4.51859,L,R
2.43333333333333,290.336279002598,7.24160644590407,4.51859,N,R
2.46666666666667,290.630662906403,7.18383000450349,4.51859,N,R
2.5,290.630662906403,7.18383000450349,4.51859,N,R
2.53333333333333,290.586463928731,6.95862631809317,4.62259,N,R
2.56666666666667,290.613905501184,7.26339337684679,4.71619,N,R
2.6,291.313318889876,7.41905297891907,4.81759,N,R
2.63333333333333,291.477030369796,6.82093714453377,4.96319,N,R
2.66666666666667,292.174115894442,6.92055652682966,5.06199,N,R
2.7,291.610410225897,6.71504273349752,5.06199,N,R
2.73333333333333,291.630232973671,7.53652435755899,5.12699,N,R
2.76666666666667,292.000026126157,6.6962999682589,5.18159,N,R
2.8,292.000026126157,6.6962999682589,5.18159,N,R
2.83333333333333,292.644387416144,7.19450427169871,5.23619,N,R
2.86666666666667,293.02702139689,6.53207220968878,5.29339,N,R
2.9,292.859069937744,6.7878617860416,5.36879,N,R
2.93333333333333,294.672655574395,7.21929212634134,5.44679,N,R
2.96666666666667,294.672655574395,7.21929212634134,5.44679,N,R
3,294.672655574395,7.21929212634134,5.44679,N,R
3.03333333333333,294.313794162134,7.61675751702302,5.51439,N,B
3.06666666666667,294.093857036193,7.82951009781279,5.63139,N,B
3.1,294.215179965119,7.98850930195157,5.63139,N,B
3.13333333333333,293.972534107267,7.670510893674,5.63139,N,B
3.16666666666667,293.85121117834,7.51151168953522,5.63139,N,B
3.2,293.911872642804,7.59101129160461,5.63139,N,B
3.23333333333333,293.184869455966,5.88158233246993,5.61579,N,B
3.26666666666666,292.627821414618,5.17468949785463,5.61579,N,B
3.3,292.627821414618,5.17468949785463,5.61579,N,B
3.33333333333333,291.704833019994,4.37421296891128,5.51699,N,B
3.36666666666666,291.704833019994,4.37421296891128,5.51699,N,B
3.4,291.009686655307,3.1002122696722,5.37919,N,R
3.43333333333333,291.687294525515,2.5626531341058,5.24139,N,R
3.46666666666666,291.426159596425,3.20751032667562,5.12179,N,R
3.5,291.730675434558,2.50573037232653,5.01519,N,R
3.53333333333333,291.676645924322,2.00797359233891,4.91899,N,R
3.56666666666666,289.034064624235,1.45411072805881,4.91899,N,R
3.6,288.544697716811,1.3515435309699,4.91899,N,R
3.63333333333333,287.957457427903,1.22846289446321,4.87999,N,R
3.66666666666666,287.944695891755,1.30389096082551,4.84099,N,R
3.7,288.122357186084,0.709769370157934,4.79159,N,R
3.73333333333333,288.152619914237,0.328468416468101,4.74219,N,R
3.76666666666666,288.361648873012,0.0285636075819607,4.67979,N,R
3.8,287.469607183734,0.287275560512546,4.63559,L,R
3.83333333333333,286.971080979986,0.32563731460261,4.63559,L,R
3.86666666666666,285.979897920867,0.47863533195614,4.59659,L,R
3.9,285.997575595125,0.630610658350954,4.58099,L,R
3.93333333333333,285.988645728311,1.32627760990082,4.58099,L,R
3.96666666666666,286.018715091634,1.5537992207191,4.58099,L,R
4,286.248153622817,2.52662408183661,4.58099,L,R
4.03333333333333,286.248153622817,2.52662408183661,4.58099,L,R
4.06666666666666,286.545567493168,2.48731772455153,4.65379,L,R
4.1,286.514205694934,1.95273687228358,4.74739,L,R
4.13333333333333,286.514205694934,1.95273687228358,4.74739,L,R
4.16666666666666,286.479404287644,2.94662776772966,4.89559,L,R
4.19999999999999,287.042260669731,3.75113068453188,5.04639,L,R
4.23333333333333,287.293047222065,3.02840590623222,5.20499,L,R
4.26666666666666,288.002602299436,2.97513450511147,5.33239,L,R
4.29999999999999,288.002602299436,2.97513450511147,5.33239,L,R
4.33333333333333,288.246765658705,3.14944530222545,5.33239,L,R
4.36666666666666,289.830072133901,4.3737789395989,5.44939,N,R
4.39999999999999,290.200315839436,4.7098140545961,5.44939,N,R
4.43333333333333,290.274364580543,4.77702107759553,5.44939,N,R
4.46666666666666,290.913960420191,4.22110794417835,5.53519,N,B
4.49999999999999,291.530825255191,3.64874440119131,5.60279,N,B
4.53333333333333,291.149920299727,3.05649135991293,5.64699,N,B
4.56666666666666,291.096865640541,2.59839153112168,5.73279,N,B
4.59999999999999,291.397780264285,3.23502536561109,5.86019,N,B
4.63333333333333,291.861400828419,2.58765512956977,5.98239,N,B
4.66666666666666,292.372857498355,2.42899724360723,6.09159,N,B
4.69999999999999,292.372857498355,2.42899724360723,6.09159,N,B
4.73333333333333,293.53637532585,1.9995763951371,6.17739,N,B
4.76666666666666,293.53637532585,1.9995763951371,6.18519,N,B
4.79999999999999,293.663565427423,3.29333938659335,6.18519,N,B
4.83333333333333,294.044230307602,3.25591614516897,6.22419,N,B
4.86666666666666,294.050126416748,3.3557421733226,0.00340469282041145,N,B
4.89999999999999,294.050126416748,3.3557421733226,0.00340469282041145,N,B
4.93333333333333,295.124184426892,2.45939380865331,0.0242046928204114,N,B
4.96666666666666,295.28924077496,1.96324322469463,0.0242046928204114,N,B
4.99999999999999,295.136285591609,1.95954026829124,0.0216046928204114,N,B
5.03333333333333,294.294981974398,1.94136133356815,0.0606046928204114,N,B
5.06666666666666,294.294981974398,1.94136133356815,0.0606046928204114,N,B
5.09999999999999,294.590684995003,0.857281090410282,0.0944046928204114,N,B
5.13333333333332,294.343354010132,1.0347568181099,0.115204692820411,N,B
5.16666666666666,292.97548176352,0.87647063124963,0.143804692820411,N,B
5.19999999999999,292.899771403269,0.86550744966053,0.175004692820411,N,B
5.23333333333332,292.598445332387,0.812228945487167,0.229604692820411,N,B
5.26666666666666,292.27150201574,0.530423484752351,0.263404692820411,N,B
5.29999999999999,291.75447189357,0.390995715752234,0.299804692820411,N,B
5.33333333333332,291.253896242446,1.49228269810598,0.320604692820411,N,B
5.36666666666666,291.234748552664,1.06444819040934,0.377804692820411,N,B
5.39999999999999,290.810789964341,0.681017146560241,0.435004692820411,N,B
5.43333333333332,290.020426546673,0.203471684836887,0.510404692820411,N,B
5.46666666666666,289.006119560026,-0.0206077359878708,0.575404692820412,N,B
5.49999999999999,288.788449815529,0.314981123080724,0.575404692820412,N,B
5.53333333333332,288.788449815529,0.314981123080724,0.575404692820412,N,B
5.56666666666666,288.743796312578,0.524404891249919,0.627404692820412,N,B
5.59999999999999,288.499299146524,0.470633283579051,0.674204692820412,N,B
5.63333333333332,288.787447399815,1.21292893500458,0.715804692820411,N,B
5.66666666666666,288.706028463276,1.53970096069353,0.739204692820411,N,B
5.69999999999999,287.964958035271,2.35260601095262,0.739204692820411,N,B
5.73333333333332,287.156517568357,3.23941152032617,0.739204692820411,N,B
