Time,x_mm,y_mm,theta_rad,antennae,wind,linear_vel,angular_vel,traveled_distance,tortuosity,cdv,heading,whiff,hits_count,hit_rate,lasthit,tblank,log_tblank,twhiff,log_twhiff,tblank_k,log_tblank_k,antennae_k,hits_count_k,wind_k,experiment,log_tblank_digi,log_tblank_k_digi,state_num_i,state_num_k,state_cat_i,state_cat_k,state_i,state_k,action
0.0,300.0,0.0,2.63359,3,3,0.0,0.0,0.0,0.0,0.0,0.8737178252093446,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,0
0.0333333333333333,300.0,0.0,2.63359,3,3,0.0,0.0,0.0,0.0,0.0,0.8737178252093446,1,0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,0
0.0666666666666667,300.0,0.0,2.63359,3,3,0.0,0.0,0.0,0.0,0.0,0.8737178252093446,1,0,3.0,3,0.0,0.0,0.0333333333333333,0.03278982282299084,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,0
0.1,300.0,0.0,2.62839,3,3,0.0,0.1559999999999963,0.0,0.0,0.0,0.8711765718442767,1,0,4.0,3,0.0,0.0,0.0666666666666666,0.06453852113757111,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,2
0.133333333333333,300.0,0.0,2.62839,3,3,0.0,0.0,0.0,0.0,0.0,0.8711765718442767,1,0,5.0,3,0.0,0.0,0.0999999999999999,0.09531017980432477,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,0
0.166666666666667,300.066645007746,-0.0375591925169323,2.61019,3,3,2.294999999997461,0.546000000000007,0.07649999999991529,0.00029670029004932516,-0.001251973083897742,0.862097133832296,1,0,6.0,3,0.0,0.0,0.1333333333333332,0.12516314295400588,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,2
0.2,299.945174337752,-0.54613944806295,2.58939,3,3,15.686557939842515,0.6239999999999986,0.5993852646613319,0.0023246768872745836,-0.019456621352662722,0.8513711560008589,1,0,7.0,3,0.0,0.0,0.1666666666666665,0.15415067982725814,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,2
0.233333333333333,300.205693911489,-0.706655963413477,2.57639,3,3,9.180000000018468,0.3899999999999974,0.9053852646619471,0.0035114780474755844,-0.04301182013311193,0.8444800791439654,1,0,8.0,3,0.0,0.0,0.1999999999999998,0.18232155679395445,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,2
0.266666666666667,299.991459125918,-1.04444799507106,2.57639,3,3,11.999999999999833,0.0,1.305385264661941,0.005062852113094665,-0.07782675330214722,0.8444800791439654,1,0,9.0,3,0.0,0.0,0.2333333333333331,0.2097205309820689,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,1
0.3,300.152135215096,-0.791103971327873,2.57639,3,3,8.999999999995758,0.0,1.6053852646617992,0.006226382662308443,-0.10419688567974296,0.8444800791439654,1,0,10.0,3,0.0,0.0,0.2666666666666664,0.23638877806423017,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,1
0.333333333333333,300.345943393259,-0.914021179549218,2.59199,3,3,6.884999999986585,-0.46800000000000225,1.8348852646613518,0.00711648353245567,-0.1346642583313835,0.852732142648055,1,0,11.0,3,0.0,0.0,0.2999999999999997,0.2623642644674908,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,3
0.366666666666667,300.398178237271,-0.828747965284413,2.60499,3,3,3.0000000000012657,-0.3899999999999974,1.9348852646613939,0.007504327048860609,-0.16228919050753057,0.8594504262533595,1,0,12.0,3,0.0,0.0,0.333333333333333,0.2876820724517806,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,3
0.4,300.398178237271,-0.828747965284413,2.60499,3,3,0.0,0.0,1.9348852646613939,0.007504327048860609,-0.18991412268367763,0.8594504262533595,1,0,13.0,3,0.0,0.0,0.36666666666666625,0.3123746850421521,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,0
0.433333333333333,300.347056327603,-0.914693007909749,2.60759,3,3,2.99999999999585,-0.07800000000000482,2.0348852646612556,0.00789217056526485,-0.22040388961400256,0.8607766894663993,1,0,14.0,3,0.0,0.0,0.3999999999999996,0.3364722366212126,0.0,0.0,3,0,3,case117.csv,0,0,0,0,3,3,48,48,3
