Time,x_mm,y_mm,theta_rad,antennae,wind,linear_vel,angular_vel,traveled_distance,tortuosity,cdv,heading,whiff,hits_count,hit_rate,lasthit,tblank,log_tblank,twhiff,log_twhiff,tblank_k,log_tblank_k,antennae_k,hits_count_k,wind_k,experiment,log_tblank_digi,log_tblank_k_digi,state_num_i,state_num_k,state_cat_i,state_cat_k,state_i,state_k,action
0.0,299.799998656626,-0.346409385912872,2.61799,0,3,0.0,0.0,0.0,0.0,-0.011546979530429055,0.8660234647821794,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,case112.csv,0,0,0,0,0,0,0,0,0
0.0333333333333333,299.799998656626,-0.346409385912872,2.61799,0,3,0.0,0.0,0.0,0.0,-0.02309395906085811,0.8660234647821794,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0333333333333333,0.03278982282299084,0,0,3,case112.csv,0,0,0,0,0,0,0,0,0
0.0666666666666667,299.73374786157,-0.308159128992564,2.63359,0,3,2.2950000000033275,-0.46800000000000225,0.07650000000011084,0.0002793272333751232,-0.0333659300272769,0.8737178252093446,0,0,0.0,0,0.0333333333333333,0.03278982282299084,0.0,0.0,0.0666666666666666,0.06453852113757111,0,0,3,case112.csv,0,0,0,0,0,0,0,0,3
0.1,299.831034481803,-0.133415563950696,2.63359,0,3,5.999999999992303,0.0,0.2764999999998541,0.0010095945101708354,-0.03781311549230009,0.8737178252093446,0,0,0.0,0,0.0666666666666666,0.06453852113757111,0.0,0.0,0.0999999999999999,0.09531017980432477,0,0,3,case112.csv,0,0,0,0,0,0,0,0,1
0.133333333333333,299.782391171687,-0.22078734647163,2.63359,0,3,2.9999999999891007,0.0,0.3764999999994907,0.0013747281485678334,-0.045172693708021086,0.8737178252093446,0,0,0.0,0,0.0999999999999999,0.09531017980432477,0.0,0.0,0.1333333333333332,0.12516314295400588,0,0,3,case112.csv,0,1,0,1,0,0,0,1,0
0.166666666666667,299.916069998944,-0.295211610950261,2.62319,0,3,4.589999999999982,0.3119999999999926,0.5294999999994899,0.0019333826153172676,-0.05501308073969644,0.868611761917787,0,0,0.0,0,0.1333333333333332,0.12516314295400588,0.0,0.0,0.1666666666666665,0.15415067982725814,0,0,3,case112.csv,1,1,1,1,0,0,1,1,2
0.2,299.500477730105,0.0569862256154214,2.63619,0,3,16.342711678307282,-0.3899999999999974,1.0742570559430655,0.003922473874115644,-0.05311353988584906,0.8749795966828704,0,0,0.0,0,0.1666666666666665,0.15415067982725814,0.0,0.0,0.1999999999999998,0.18232155679395445,0,0,3,case112.csv,1,1,1,1,0,0,1,1,3
0.233333333333333,299.567413669251,0.0199480014326813,2.62839,0,3,2.2949999999935056,0.23400000000000112,1.150757055942849,0.004201801107489572,-0.05244860650475969,0.8711765718442767,0,0,0.0,0,0.1999999999999998,0.18232155679395445,0.0,0.0,0.2333333333333331,0.2097205309820689,0,0,3,case112.csv,1,1,1,1,0,0,1,1,2
0.266666666666667,299.634058676997,-0.017611191084251,2.60759,0,3,2.294999999997461,0.6239999999999986,1.2272570559427642,0.00448112834086398,-0.05303564620756805,0.8607766894663993,0,0,0.0,0,0.2333333333333331,0.2097205309820689,0.0,0.0,0.2666666666666664,0.23638877806423017,0,0,3,case112.csv,1,1,1,1,0,0,1,1,2
0.3,299.568209260253,0.0213259931289322,2.61019,0,3,2.294999999994294,-0.07799999999999149,1.303757055942574,0.004760455574238004,-0.05232477976993698,0.862097133832296,0,0,0.0,0,0.2666666666666664,0.23638877806423017,0.0,0.0,0.2999999999999997,0.2623642644674908,0,0,3,case112.csv,1,1,1,1,0,0,1,1,3
