Time,x_mm,y_mm,theta_rad,antennae,wind,linear_vel,angular_vel,traveled_distance,tortuosity,cdv,heading,hit_hz,whiff,hits,hit_rate,lasthit,tblank,log_tblank,twhiff,log_twhiff,tblank_k,log_tblank_k,antennae_k,hits_k,wind_k,experiment,log_tblank_digi,log_tblank_k_digi,state_num_i,state_num_k,state_cat_i,state_cat_k,state_i,state_k,action
0.0,300.050000335844,0.0866023464782179,2.58939,3,3,0.0,0.0,0.0,0.0,0.0028867448826072604,0.8513711560008589,1.0,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,case15.csv,0,0,0,0,3,3,48,48,0
0.0333333333333333,300.075347367581,-0.163930142397217,2.57119,3,3,7.554343121674896,0.5459999999999937,0.25181143738916295,0.0009761912818232461,-0.002577593197299967,0.8416836221378848,2.0,1,0,,3,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,case15.csv,0,0,0,0,3,3,48,48,2
0.0666666666666667,300.012997184677,0.588926719623636,2.54259,3,3,22.663029365026365,0.8579999999999997,1.0072457495567075,0.0039047651272932004,0.01705329745682121,0.8258983484796323,3.0,1,0,,3,0.0,0.0,0.0333333333333333,0.03278982282299084,0.0,0.0,3,0,3,case15.csv,0,0,0,0,3,3,48,48,2
0.1,299.739874333224,1.13862132393985,2.53479,3,3,18.41423973451371,0.23400000000000112,1.621053740707164,0.006284299654743949,0.0550073415881495,0.8214754808045772,4.0,1,0,,3,0.0,0.0,0.0666666666666666,0.06453852113757111,0.0,0.0,3,0,3,case15.csv,0,0,0,0,3,3,48,48,2
0.133333333333333,299.928402956069,1.00775036318728,2.57119,3,3,6.885000000009011,-1.0920000000000007,1.850553740707464,0.007173996729275519,0.0885990203610588,0.8416836221378848,5.0,1,0,,3,0.0,0.0,0.0999999999999999,0.09531017980432477,0.0,0.0,3,0,3,case15.csv,0,0,0,0,3,3,48,48,3
0.166666666666667,298.788149388496,0.788789061496867,2.64399,3,3,34.83260003216683,-2.1840000000000015,3.011640408446357,0.011675153206676616,0.11489198907762099,0.8787293880326965,6.0,1,0,,3,0.0,0.0,0.1333333333333332,0.12516314295400588,0.0,0.0,3,0,3,case15.csv,0,0,0,0,3,3,48,48,3
0.2,298.239626725876,1.54194584370849,2.68039,3,3,27.95192345795126,-1.0920000000000007,3.943371190378065,0.015287171293537481,0.16629018386790395,0.8955179338555266,7.0,1,0,,3,0.0,0.0,0.1666666666666665,0.15415067982725814,0.0,0.0,3,0,3,case15.csv,0,0,0,0,3,3,48,48,3
0.233333333333333,297.965598238116,1.67812362418711,2.65699,3,3,9.180000000005844,0.7020000000000034,4.249371190378259,0.016473434059578778,0.22222763800747422,0.8848601254836052,8.0,1,0,,3,0.0,0.0,0.1999999999999998,0.18232155679395445,0.0,0.0,3,0,3,case15.csv,0,0,0,0,3,3,48,48,2
0.266666666666667,297.965598238116,1.67812362418711,2.65699,3,3,0.0,0.0,4.249371190378259,0.016473434059578778,0.2781650921470445,0.8848601254836052,9.0,1,0,,3,0.0,0.0,0.2333333333333331,0.2097205309820689,0.0,0.0,3,0,3,case15.csv,0,0,0,0,3,3,48,48,0
0.3,297.288680242121,2.03450407637012,2.62839,3,3,22.950000000000646,0.8579999999999997,5.01437119037828,0.019439090974680214,0.3459818946927151,0.8711765718442767,10.0,1,0,,3,0.0,0.0,0.2666666666666664,0.23638877806423017,0.0,0.0,3,0,3,case15.csv,0,0,0,0,3,3,48,48,2
