Time,x_mm,y_mm,theta_rad,antennae,wind,linear_vel,angular_vel,traveled_distance,tortuosity,cdv,heading,hit_hz,whiff,hits,hit_rate,lasthit,tblank,log_tblank,twhiff,log_twhiff,tblank_k,log_tblank_k,antennae_k,hits_k,wind_k,experiment,log_tblank_digi,log_tblank_k_digi,state_num_i,state_num_k,state_cat_i,state_cat_k,state_i,state_k,action
0.0,299.898750370106,-0.63436484963023,2.68299,3,3,0.0,0.0,0.0,0.0,-0.02114549498767431,0.8966719718116298,1.0,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,case128.csv,0,0,0,0,3,3,48,48,0
0.0333333333333333,299.349987123358,-0.363435155765186,2.70899,3,3,18.359999999979838,-0.7799999999999948,0.6119999999993273,0.0024406134624910987,-0.03326000017984716,0.9078777020324046,2.0,1,0,,3,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,case128.csv,0,0,0,0,3,3,48,48,3
0.0666666666666667,299.361862255721,-1.25009474728346,2.72459,3,3,26.602173313471848,-0.46800000000000225,1.4987391104483878,0.005976867401513546,-0.07492982508929578,0.9143070361809694,3.0,1,0,,3,0.0,0.0,0.0333333333333333,0.03278982282299084,0.0,0.0,3,0,3,case128.csv,0,0,0,0,3,3,48,48,3
0.1,299.078347008584,-1.89010967261013,2.74279,3,3,21.000000000001467,-0.5459999999999937,2.198739110448436,0.008768418747503356,-0.13793348084296672,0.9215266023115689,4.0,1,0,,3,0.0,0.0,0.0666666666666666,0.06453852113757111,0.0,0.0,2,0,3,case128.csv,0,0,0,0,3,2,48,32,3
0.133333333333333,297.38642416674,-1.17716290233455,2.77139,2,3,55.07999999999784,-0.8579999999999997,4.034739110448362,0.016090259134984405,-0.17717224425411834,0.9322540437964915,5.0,1,0,,3,0.0,0.0,0.0999999999999999,0.09531017980432477,0.0,0.0,2,0,3,case128.csv,0,0,0,0,2,2,32,32,3
0.166666666666667,297.172471863689,-1.09412880079159,2.81559,2,3,6.884999999992593,-1.3260000000000018,4.2642391104481145,0.017005489183418588,-0.21364320428050465,0.9473300940247306,6.0,1,0,,2,0.0,0.0,0.1333333333333332,0.12516314295400588,0.0,0.0,2,0,3,case128.csv,0,0,0,0,2,2,32,32,3
0.2,296.520235093953,-0.873630623465079,2.86239,2,3,20.654999999999863,-1.4040000000000068,4.9527391104481095,0.019751179328724073,-0.24276422506267392,0.9612754839708353,7.0,1,0,,2,0.0,0.0,0.1666666666666665,0.15415067982725814,0.0,0.0,2,0,3,case128.csv,0,0,0,0,2,2,32,32,3
0.233333333333333,296.685729964186,-1.12913345696539,2.95599,2,3,9.132536613675446,-2.8080000000000003,5.2571569975706245,0.020965176703781462,-0.28040200696152023,0.982825216101215,8.0,1,0,,2,0.0,0.0,0.1999999999999998,0.18232155679395445,0.0,0.0,2,0,3,case128.csv,0,0,0,0,2,2,32,32,3
0.266666666666667,296.426004965006,-2.09784144950027,3.05739,2,3,30.087655691330074,-3.042000000000001,6.2600788539482926,0.02496475935820073,-0.35033005527819583,0.9964570506247555,9.0,1,0,,2,0.0,0.0,0.2333333333333331,0.2097205309820689,0.0,0.0,2,0,3,case128.csv,0,0,0,0,2,2,32,32,3
0.3,295.749426794509,-3.74678117829778,3.14319,2,3,53.47040513218349,-2.5740000000000123,8.04242569168774,0.03207263466378915,-0.475222761221455,0.9999987242424941,10.0,1,0,,2,0.0,0.0,0.2666666666666664,0.23638877806423017,0.0,0.0,2,0,3,case128.csv,0,0,0,0,2,2,32,32,3
0.333333333333333,294.756046205261,-4.44836884559693,3.19519,2,3,36.48461627865822,-1.560000000000003,9.258579567643013,0.03692257179143692,-0.6235017227413525,0.9985640060403341,11.0,1,0,,2,0.0,0.0,0.2999999999999997,0.2623642644674908,0.0,0.0,2,0,3,case128.csv,0,0,0,0,2,2,32,32,3
0.366666666666667,293.860793123235,-4.89697325832971,3.25499,2,3,30.04083221217947,-1.793999999999991,10.259940641382327,0.040915930153177765,-0.786734164685676,0.9935774076613147,12.0,1,0,,2,0.0,0.0,0.333333333333333,0.2876820724517806,0.0,0.0,2,0,3,case128.csv,0,0,0,0,2,2,32,32,3
0.4,293.404741093119,-4.94891116189329,3.30439,2,3,13.769999999983353,-1.4820000000000115,10.718940641381772,0.04274639025004589,-0.9516978700821188,0.9867777531467519,13.0,1,0,,2,0.0,0.0,0.36666666666666625,0.3123746850421521,0.0,0.0,2,0,3,case128.csv,0,0,0,0,2,2,32,32,3
