Time,x_mm,y_mm,theta_rad,antennae,wind,linear_vel,angular_vel,traveled_distance,tortuosity,cdv,heading,hit_hz,whiff,hits,hit_rate,lasthit,tblank,log_tblank,twhiff,log_twhiff,tblank_k,log_tblank_k,antennae_k,hits_k,wind_k,experiment,log_tblank_digi,log_tblank_k_digi,state_num_i,state_num_k,state_cat_i,state_cat_k,state_i,state_k,action
0.0,299.83249957505,-0.596114592709922,2.65699,3,3,0.0,0.0,0.0,0.0,-0.019870486423664045,0.8848601254836052,1.0,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,case113.csv,0,0,0,0,3,3,48,48,0
0.0333333333333333,299.785913895027,-0.684600605258283,2.65699,3,3,2.999999999986913,0.0,0.09999999999956366,0.00037530088215623767,-0.04269050659894012,0.8848601254836052,2.0,1,0,,3,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,case113.csv,0,0,0,0,3,3,48,48,0
0.0666666666666667,299.320057094787,-1.56946073074189,2.65699,3,3,30.00000000001123,0.0,1.099999999999937,0.004128309703736391,-0.0950058642903364,0.8848601254836052,3.0,1,0,,3,0.0,0.0,0.0333333333333333,0.03278982282299084,0.0,0.0,3,0,3,case113.csv,0,0,0,0,3,3,48,48,1
0.1,299.320057094787,-1.56946073074189,2.67519,3,3,0.0,-0.546000000000007,1.099999999999937,0.004128309703736391,-0.1473212219817327,0.8931917046920677,4.0,1,0,,3,0.0,0.0,0.0666666666666666,0.06453852113757111,0.0,0.0,3,0,3,case113.csv,0,0,0,0,3,3,48,48,3
0.133333333333333,298.690510580071,-2.81992911731078,2.67519,3,3,41.99999999999176,0.0,2.4999999999996607,0.009382522053945607,-0.24131885922542526,0.8931917046920677,5.0,1,0,,3,0.0,0.0,0.0999999999999999,0.09531017980432477,0.0,0.0,3,0,3,case113.csv,0,0,0,0,3,3,48,48,1
0.166666666666667,297.811008960933,-4.05651601354356,2.71159,3,3,45.523655663851386,-1.0920000000000007,4.017455188794705,0.01507754476384386,-0.3765360596768771,0.9089646434675785,6.0,1,0,,3,0.0,0.0,0.1333333333333332,0.12516314295400588,0.0,0.0,3,0,3,case113.csv,0,0,0,0,3,3,48,48,3
0.2,298.07531329417,-4.39776294676419,2.77399,3,3,12.94896231364851,-1.8719999999999957,4.449087265916321,0.016697463756957645,-0.5231281579023499,0.9331915830662095,7.0,1,0,,3,0.0,0.0,0.1666666666666665,0.15415067982725814,0.0,0.0,3,0,3,case113.csv,0,0,0,0,3,3,48,48,3
0.233333333333333,298.036941863018,-5.56173626401479,2.86239,3,3,34.93816859825395,-2.6520000000000037,5.613692885858119,0.021068238922259404,-0.7085193667028427,0.9612754839708353,8.0,1,0,,3,0.0,0.0,0.1999999999999998,0.18232155679395445,0.0,0.0,3,0,3,case113.csv,0,0,0,0,3,3,48,48,3
0.266666666666667,298.634381664692,-5.42093167113789,2.95339,3,3,18.41423973449756,-2.7300000000000084,6.227500877008037,0.02337186572780058,-0.8892170890741055,0.9823420936320462,9.0,1,0,,3,0.0,0.0,0.2333333333333331,0.2097205309820689,0.0,0.0,3,0,3,case113.csv,0,0,0,0,3,3,48,48,3
0.3,298.634381664692,-5.42093167113789,2.95339,3,3,0.0,0.0,6.227500877008037,0.02337186572780058,-1.0699148114453683,0.9823420936320462,10.0,1,0,,3,0.0,0.0,0.2666666666666664,0.23638877806423017,0.0,0.0,3,0,3,case113.csv,0,0,0,0,3,3,48,48,0
