Time,x_mm,y_mm,theta_rad,antennae,wind,linear_vel,angular_vel,traveled_distance,tortuosity,cdv,heading,whiff,hits_count,hit_rate,lasthit,tblank,log_tblank,twhiff,log_twhiff,tblank_k,log_tblank_k,antennae_k,hits_count_k,wind_k,experiment,log_tblank_digi,log_tblank_k_digi,state_num_i,state_num_k,state_cat_i,state_cat_k,state_i,state_k,action
0.0,300.0,0.0,2.61799,0,3,0.0,0.0,0.0,0.0,0.0,0.8660234647821794,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,case126.csv,0,0,0,0,0,0,0,0,0
0.0333333333333333,299.751247278989,0.0281484242827041,2.61799,0,3,7.510208053041705,0.0,0.25034026843472323,0.000997434417615613,0.0009382808094234691,0.8660234647821794,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0333333333333333,0.03278982282299084,0,0,3,case126.csv,0,0,0,0,0,0,0,0,1
0.0666666666666667,299.817498074045,-0.0101018326376033,2.61799,0,3,2.295000000003318,0.0,0.32684026843483377,0.0013022344940268158,0.0006015530548366928,0.8660234647821794,0,0,0.0,0,0.0333333333333333,0.03278982282299084,0.0,0.0,0.0666666666666666,0.06453852113757111,0,0,3,case126.csv,0,0,0,0,0,0,0,0,0
0.1,299.717497402358,-0.183306525594039,2.61799,0,3,5.999999999998603,0.0,0.526840268434787,0.0020990974388913675,-0.0055086644649646015,0.8660234647821794,0,0,0.0,0,0.0666666666666666,0.06453852113757111,0.0,0.0,0.0999999999999999,0.09531017980432477,3,1,3,case126.csv,0,0,0,0,0,3,0,48,1
0.133333333333333,299.401244928084,-0.578068001064821,2.62579,3,3,15.174551887955829,-0.23400000000000112,1.032658664699981,0.004114437122964575,-0.02477759783379195,0.8698971071315975,1,1,1.0,0,0.0999999999999999,0.09531017980432477,0.0,0.0,0.0,0.0,3,1,3,case126.csv,0,0,0,0,3,3,48,48,3
0.166666666666667,299.401244928084,-0.578068001064821,2.62579,3,3,0.0,0.0,1.032658664699981,0.004114437122964575,-0.044046531202619296,0.8698971071315975,1,1,2.0,3,0.0,0.0,0.0333333333333333,0.03278982282299084,0.0,0.0,3,1,3,case126.csv,0,0,0,0,3,3,48,48,0
0.2,299.401244928084,-0.578068001064821,2.62579,3,3,0.0,0.0,1.032658664699981,0.004114437122964575,-0.06331546457144664,0.8698971071315975,1,1,3.0,3,0.0,0.0,0.0666666666666666,0.06453852113757111,0.0,0.0,3,1,3,case126.csv,0,0,0,0,3,3,48,48,0
0.233333333333333,299.053633571833,-0.725840106028758,2.62839,3,3,11.331514682517366,-0.07800000000000482,1.4103758207838926,0.005619381149579374,-0.08751013477240521,0.8711765718442767,1,1,4.0,3,0.0,0.0,0.0999999999999999,0.09531017980432477,0.0,0.0,3,1,3,case126.csv,0,0,0,0,3,3,48,48,3
0.266666666666667,298.709954686058,-1.33566370631975,2.62839,3,3,20.999999999987953,0.0,2.1103758207834904,0.008408401456604354,-0.13203225831639684,0.8711765718442767,1,1,5.0,3,0.0,0.0,0.1333333333333332,0.12516314295400588,0.0,0.0,3,1,3,case126.csv,0,0,0,0,3,3,48,48,1
0.3,298.709954686058,-1.33566370631975,2.62839,3,3,0.0,0.0,2.1103758207834904,0.008408401456604354,-0.17655438186038847,0.8711765718442767,1,1,6.0,3,0.0,0.0,0.1666666666666665,0.15415067982725814,0.0,0.0,3,1,3,case126.csv,0,0,0,0,3,3,48,48,0
0.333333333333333,298.709954686058,-1.33566370631975,2.62839,3,3,0.0,0.0,2.1103758207834904,0.008408401456604354,-0.2210765054043801,0.8711765718442767,1,1,7.0,3,0.0,0.0,0.1999999999999998,0.18232155679395445,0.0,0.0,3,1,3,case126.csv,0,0,0,0,3,3,48,48,0
