Time,x_mm,y_mm,theta_rad,antennae,wind,linear_vel,angular_vel,traveled_distance,tortuosity,cdv,heading,whiff,hits_count,hit_rate,lasthit,tblank,log_tblank,twhiff,log_twhiff,tblank_k,log_tblank_k,antennae_k,hits_count_k,wind_k,experiment,log_tblank_digi,log_tblank_k_digi,state_num_i,state_num_k,state_cat_i,state_cat_k,state_i,state_k,action
0.0,300.0,0.0,2.61539,2,3,0.0,0.0,0.0,0.0,0.0,0.8647205303572616,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,case12.csv,0,0,0,0,2,2,32,32,0
0.0333333333333333,299.502642611187,0.057590170974066,2.61539,2,3,15.020416106077928,0.0,0.5006805368692637,0.001930486216787552,0.0019196723658021979,0.8647205303572616,1,0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,case12.csv,0,0,0,0,2,2,32,32,1
0.0666666666666667,299.502642611187,0.057590170974066,2.61539,2,3,0.0,0.0,0.5006805368692637,0.001930486216787552,0.0038393447316043957,0.8647205303572616,1,0,3.0,2,0.0,0.0,0.0333333333333333,0.03278982282299084,0.0,0.0,2,0,3,case12.csv,0,0,0,0,2,2,32,32,0
0.1,299.701095972904,-0.0576769675486931,2.61279,2,3,6.884999999999863,0.07800000000000482,0.7301805368692589,0.0028153749914203493,0.001916779146647961,0.8634117504248513,1,0,4.0,2,0.0,0.0,0.0666666666666666,0.06453852113757111,0.0,0.0,2,0,3,case12.csv,0,0,0,0,2,2,32,32,2
0.133333333333333,299.118591028303,-0.296411630962487,2.61799,2,3,18.885857804185633,-0.1559999999999963,1.3597091303421127,0.005242663817888819,-0.007963608552101596,0.8660234647821794,1,0,5.0,2,0.0,0.0,0.0999999999999999,0.09531017980432477,0.0,0.0,2,0,3,case12.csv,0,0,0,0,2,2,32,32,3
0.166666666666667,299.251092618414,-0.372912144803102,2.61799,2,3,4.589999999983009,0.0,1.512709130341546,0.005832589667641845,-0.02039401337887165,0.8660234647821794,1,0,6.0,2,0.0,0.0,0.1333333333333332,0.12516314295400588,0.0,0.0,2,0,3,case12.csv,0,0,0,0,2,2,32,32,1
0.2,298.853587848079,-0.143410603281258,2.61539,2,3,13.770000000000705,0.07799999999999149,1.971709130341569,0.007602367216907565,-0.025174366821580245,0.8647205303572616,1,0,7.0,2,0.0,0.0,0.1666666666666665,0.15415067982725814,0.0,0.0,2,0,3,case12.csv,0,0,0,0,2,2,32,32,2
0.233333333333333,298.655134486362,-0.0281434647584986,2.61019,2,3,6.884999999999867,0.15600000000000963,2.201209130341564,0.008487255991540363,-0.026112482313530198,0.862097133832296,1,0,8.0,2,0.0,0.0,0.1999999999999998,0.18232155679395445,0.0,0.0,3,0,3,case12.csv,0,0,0,0,2,3,32,48,2
0.266666666666667,298.051888743796,-0.601523638879531,2.59459,3,3,24.968044076362236,0.4679999999999889,3.0334772662203044,0.01169625264044527,-0.04616327027618121,0.854087364829214,1,0,9.0,2,0.0,0.0,0.2333333333333331,0.2097205309820689,0.0,0.0,3,0,3,case12.csv,0,0,0,0,3,3,48,48,2
0.3,298.742667862299,-0.202612045366434,2.59719,3,3,23.93064196796829,-0.07799999999999149,3.8311653318192467,0.014771918064876944,-0.052917005121729005,0.8554368133830391,1,0,10.0,3,0.0,0.0,0.2666666666666664,0.23638877806423017,0.0,0.0,3,0,3,case12.csv,0,0,0,0,3,3,48,48,3
0.333333333333333,298.639086424134,-0.373699408043042,2.59459,3,3,5.999999999997657,0.07799999999999149,4.031165331819168,0.01554306296651744,-0.06537365205649706,0.854087364829214,1,0,11.0,3,0.0,0.0,0.2999999999999997,0.2623642644674908,0.0,0.0,3,0,3,case12.csv,0,0,0,0,3,3,48,48,2
0.366666666666667,298.639086424134,-0.373699408043042,2.59459,3,3,0.0,0.0,4.031165331819168,0.01554306296651744,-0.07783029899126512,0.854087364829214,1,0,12.0,3,0.0,0.0,0.333333333333333,0.2876820724517806,0.0,0.0,3,0,3,case12.csv,0,0,0,0,3,3,48,48,0
0.4,298.116384956859,-0.0553801090552776,2.59199,3,3,18.359999999987725,0.07800000000000482,4.643165331818759,0.017902766365536706,-0.07967630262644104,0.852732142648055,1,0,13.0,3,0.0,0.0,0.36666666666666625,0.3123746850421521,0.0,0.0,3,0,3,case12.csv,0,0,0,0,3,3,48,48,2
