Time,x_mm,y_mm,theta_rad,antennae,wind,linear_vel,angular_vel,traveled_distance,tortuosity,cdv,heading,hit_hz,whiff,hits,hit_rate,lasthit,tblank,log_tblank,twhiff,log_twhiff,tblank_k,log_tblank_k,antennae_k,hits_k,wind_k,experiment,log_tblank_digi,log_tblank_k_digi,state_num_i,state_num_k,state_cat_i,state_cat_k,state_i,state_k,action
0.0,300.136248464732,1.30697995618077,2.61279,2,3,0.0,0.0,0.0,0.0,0.043565998539358955,0.8634117504248513,1.0,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,case121.csv,0,0,0,0,2,2,32,32,0
0.0333333333333333,300.303199443665,1.44106806390601,2.59459,2,3,6.423941547058576,0.5459999999999937,0.21413138490195233,0.0008136614094252536,0.09160160066955925,0.854087364829214,2.0,1,0,,2,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,case121.csv,0,0,0,0,2,2,32,32,2
0.0666666666666667,299.923212122383,2.14081222119893,2.59979,2,3,23.887842619219022,-0.1559999999999963,1.0103928055425855,0.0038393140482762583,0.16296200804285685,0.8567804791872635,3.0,1,0,,2,0.0,0.0,0.0333333333333333,0.03278982282299084,0.0,0.0,2,0,3,case121.csv,0,0,0,0,2,2,32,32,3
0.1,299.005600229174,2.69310690109398,2.60759,2,3,32.12999999998647,-0.23400000000000112,2.0813928055421336,0.007908924721616343,0.25273223807932277,0.8607766894663993,4.0,1,0,,2,0.0,0.0,0.0666666666666666,0.06453852113757111,0.0,0.0,3,0,3,case121.csv,0,0,0,0,2,3,32,48,3
0.133333333333333,298.802007109105,2.34879622530742,2.60759,3,3,12.000000000001085,0.0,2.4813928055421695,0.00942885401137999,0.33102544558957003,0.8607766894663993,5.0,1,0,,2,0.0,0.0,0.0999999999999999,0.09531017980432477,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,1
0.166666666666667,299.670139266452,2.76485728738825,2.57379,3,3,28.88051635618448,1.0140000000000093,3.4440766840816512,0.013086882570818232,0.42318735516917827,0.8430847002656066,6.0,1,0,,3,0.0,0.0,0.1333333333333332,0.12516314295400588,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,2
0.2,299.326223569335,3.2214558455075,2.55559,3,3,17.14888407448239,0.5459999999999937,4.015706153231063,0.015258973503448629,0.5305692166860948,0.8331580022155575,7.0,1,0,,3,0.0,0.0,0.1666666666666665,0.15415067982725814,0.0,0.0,1,0,3,case121.csv,0,0,0,0,3,1,48,16,2
0.233333333333333,299.326223569335,3.2214558455075,2.55559,1,3,0.0,0.0,4.015706153231063,0.015258973503448629,0.6379510782030113,0.8331580022155575,8.0,1,0,,3,0.0,0.0,0.1999999999999998,0.18232155679395445,0.0,0.0,1,0,3,case121.csv,0,0,0,0,1,1,16,16,0
0.266666666666667,299.262486982166,3.26376302522899,2.56339,1,3,2.294999999987576,-0.23400000000000112,4.092206153230649,0.015549659980114323,0.7467431790439776,0.8374462871636181,9.0,1,0,,1,0.0,0.0,0.2333333333333331,0.2097205309820689,0.0,0.0,3,0,3,case121.csv,0,0,0,0,1,3,16,48,3
0.3,298.384407362694,3.59797879665289,2.58679,3,3,28.186017810264747,-0.7020000000000034,5.031740080239473,0.019119722816082436,0.8666758055990738,0.8500044140878906,10.0,1,0,,1,0.0,0.0,0.2666666666666664,0.23638877806423017,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,3
0.333333333333333,298.976208265514,4.40768488000739,2.59459,3,3,30.087655691327647,-0.23400000000000112,6.03466193661706,0.022930648578213156,1.0135986349326533,0.854087364829214,11.0,1,0,,3,0.0,0.0,0.2999999999999997,0.2623642644674908,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,3
0.366666666666667,298.976208265514,4.40768488000739,2.59459,3,3,0.0,0.0,6.03466193661706,0.022930648578213156,1.160521464266233,0.854087364829214,12.0,1,0,,3,0.0,0.0,0.333333333333333,0.2876820724517806,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,0
0.4,299.236273052269,4.834728562422,2.57639,3,3,15.000000000004325,0.546000000000007,6.534661936617204,0.024830560190418093,1.3216790830136327,0.8444800791439654,13.0,1,0,,3,0.0,0.0,0.36666666666666625,0.3123746850421521,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,2
0.433333333333333,298.848656695942,5.08056297886469,2.55299,3,3,13.769999999997658,0.7020000000000034,6.9936619366171255,0.026574679050421424,1.4910311823091222,0.8317172966876182,14.0,1,0,,3,0.0,0.0,0.3999999999999996,0.3364722366212126,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,2
0.466666666666667,298.848656695942,5.08056297886469,2.55299,3,3,0.0,0.0,6.9936619366171255,0.026574679050421424,1.6603832816046118,0.8317172966876182,15.0,1,0,,3,0.0,0.0,0.4333333333333329,0.36000273403140676,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,0
0.5,298.848656695942,5.08056297886469,2.55299,3,3,0.0,0.0,6.9936619366171255,0.026574679050421424,1.8297353809001013,0.8317172966876182,16.0,1,0,,3,0.0,0.0,0.4666666666666662,0.38299225225610545,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,0
0.533333333333333,298.848656695942,5.08056297886469,2.55299,3,3,0.0,0.0,6.9936619366171255,0.026574679050421424,1.999087480195591,0.8317172966876182,17.0,1,0,,3,0.0,0.0,0.49999999999999944,0.40546510810816405,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,0
0.566666666666667,298.848656695942,5.08056297886469,2.53999,3,3,0.0,0.3899999999999974,6.9936619366171255,0.026574679050421424,2.1684395794910802,0.8244296290736962,18.0,1,0,,3,0.0,0.0,0.5333333333333328,0.4274440148269393,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,2
0.6,298.407174629573,5.38363695510578,2.52699,3,3,16.06500000000125,0.3899999999999974,7.529161936617166,0.028609484387092477,2.347894144661273,0.8170026348146608,19.0,1,0,,3,0.0,0.0,0.5666666666666661,0.44895022004790286,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,2
0.633333333333333,297.844668315503,5.78064941918154,2.50359,3,3,20.655000000002524,0.7020000000000034,8.21766193661725,0.031225662677098236,2.540582458633991,0.8032869633252528,20.0,1,0,,3,0.0,0.0,0.5999999999999994,0.4700036292457352,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,2
0.666666666666667,297.353056693948,6.14515183831207,2.50099,3,3,18.359999999997868,0.07800000000000482,8.829661936617178,0.033551154490436136,2.745420853244393,0.8017357102724171,21.0,1,0,,3,0.0,0.0,0.6333333333333326,0.49062291644847084,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,2
0.7,297.16905834844,6.28231910427044,2.48539,3,3,6.885000000012201,0.4679999999999889,9.059161936617585,0.0344232139204395,2.9548314900534076,0.7923147472049782,22.0,1,0,,3,0.0,0.0,0.666666666666666,0.5108256237659902,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,2
0.733333333333333,296.623948823278,6.82828669083391,2.46459,3,3,23.14524789239134,0.6240000000000119,9.830670199697295,0.03735480893631306,3.182441046414538,0.7794539335548873,23.0,1,0,,3,0.0,0.0,0.6999999999999993,0.5306282510621699,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,2
0.766666666666667,297.423257591382,7.2122290605112,2.44379,3,3,26.602173313495495,0.6239999999999986,10.717409310147143,0.04072426080219197,3.422848681764911,0.7662559091128197,24.0,1,0,,3,0.0,0.0,0.7333333333333325,0.5500463369192715,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,2
0.8,297.493146116356,7.41463420885703,2.43859,3,3,6.423941547052083,0.1559999999999963,10.931540695048879,0.0415379222116164,3.6700031553934784,0.7629043797612963,25.0,1,0,,3,0.0,0.0,0.7666666666666658,0.5690945318899661,0.0,0.0,3,0,3,case121.csv,0,0,0,0,3,3,48,48,2
