Time,x_mm,y_mm,theta_rad,antennae,wind,linear_vel,angular_vel,traveled_distance,tortuosity,cdv,heading,hit_hz,whiff,hits,hit_rate,lasthit,tblank,log_tblank,twhiff,log_twhiff,tblank_k,log_tblank_k,antennae_k,hits_k,wind_k,experiment,log_tblank_digi,log_tblank_k_digi,state_num_i,state_num_k,state_cat_i,state_cat_k,state_i,state_k,action
0.0,299.934998163151,0.499410413594101,2.62579,0,3,0.0,0.0,0.0,0.0,0.016647013786470016,0.8698971071315975,0.0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,case116.csv,0,0,0,0,0,0,0,0,0
0.0333333333333333,299.934998163151,0.499410413594101,2.62579,0,3,0.0,0.0,0.0,0.0,0.03329402757294003,0.8698971071315975,0.0,0,0,,0,0.0,0.0,0.0,0.0,0.0333333333333333,0.03278982282299084,0,0,3,case116.csv,0,0,0,0,0,0,0,0,0
0.0666666666666667,299.868451034455,0.537142755985949,2.62839,0,3,2.295000000011709,-0.07800000000000482,0.07650000000039021,0.00030526982249680167,0.05119878610580498,0.8711765718442767,0.0,0,0,,0,0.0333333333333333,0.03278982282299084,0.0,0.0,0.0666666666666666,0.06453852113757111,0,0,3,case116.csv,0,0,0,0,0,0,0,0,3
0.1,299.668516011217,0.649820333536746,2.62839,0,3,6.88499999999387,0.0,0.3060000000001856,0.0012210792899817189,0.07285946389036316,0.8711765718442767,0.0,0,0,,0,0.0666666666666666,0.06453852113757111,0.0,0.0,0.0999999999999999,0.09531017980432477,0,0,3,case116.csv,0,0,0,0,0,0,0,0,1
0.133333333333333,299.668516011217,0.649820333536746,2.62839,0,3,0.0,0.0,0.3060000000001856,0.0012210792899817189,0.09452014167492133,0.8711765718442767,0.0,0,0,,0,0.0999999999999999,0.09531017980432477,0.0,0.0,0.1333333333333332,0.12516314295400588,0,0,3,case116.csv,0,1,0,1,0,0,0,1,0
0.166666666666667,299.735161018963,0.612261141019813,2.62839,0,3,2.2949999999989563,0.0,0.3825000000001507,0.001526349112476824,0.11492884637558173,0.8711765718442767,0.0,0,0,,0,0.1333333333333332,0.12516314295400588,0.0,0.0,0.1666666666666665,0.15415067982725814,0,0,3,case116.csv,1,1,1,1,0,0,1,1,0
0.2,299.749161954518,0.948732497606961,2.62319,0,3,10.10287582819909,0.1559999999999963,0.7192625276067868,0.002870184890588297,0.1465532629624804,0.868611761917787,0.0,0,0,,0,0.1666666666666665,0.15415067982725814,0.0,0.0,0.1999999999999998,0.18232155679395445,0,0,3,case116.csv,1,1,1,1,0,0,1,1,2
0.233333333333333,299.749161954518,0.948732497606961,2.62319,0,3,0.0,0.0,0.7192625276067868,0.002870184890588297,0.17817767954937905,0.868611761917787,0.0,0,0,,0,0.1999999999999998,0.18232155679395445,0.0,0.0,0.2333333333333331,0.2097205309820689,0,0,3,case116.csv,1,1,1,1,0,0,1,1,0
0.266666666666667,299.749161954518,0.948732497606961,2.62319,0,3,0.0,0.0,0.7192625276067868,0.002870184890588297,0.2098020961362777,0.868611761917787,0.0,0,0,,0,0.2333333333333331,0.2097205309820689,0.0,0.0,0.2666666666666664,0.23638877806423017,0,0,3,case116.csv,1,1,1,1,0,0,1,1,0
0.3,299.699612624849,0.861871321415182,2.62319,0,3,3.0000000000098552,0.0,0.8192625276071152,0.0032692304101912344,0.2385311401834504,0.868611761917787,0.0,0,0,,0,0.2666666666666664,0.23638877806423017,0.0,0.0,0.2999999999999997,0.2623642644674908,0,0,3,case116.csv,1,1,1,1,0,0,1,1,0
0.333333333333333,299.749161954518,0.948732497606961,2.62319,0,3,3.0000000000098552,0.0,0.9192625276074435,0.0036682759297941717,0.2701555567703491,0.868611761917787,0.0,0,0,,0,0.2999999999999997,0.2623642644674908,0.0,0.0,0.333333333333333,0.2876820724517806,0,0,3,case116.csv,1,1,1,1,0,0,1,1,0
0.366666666666667,299.897809943523,1.2093160261823,2.62319,0,3,9.00000000000004,0.0,1.2192625276074445,0.004865412488599056,0.3104660909764257,0.868611761917787,0.0,0,0,,0,0.333333333333333,0.2876820724517806,0.0,0.0,0.36666666666666625,0.3123746850421521,0,0,3,case116.csv,1,1,1,1,0,0,1,1,1
0.4,299.798711284186,1.03559367379874,2.62319,0,3,6.000000000004553,0.0,1.419262527607596,0.0056635035278029145,0.3449858801030503,0.868611761917787,0.0,0,0,,0,0.36666666666666625,0.3123746850421521,0.0,0.0,0.3999999999999996,0.3364722366212126,0,0,3,case116.csv,1,2,1,2,0,0,1,2,1
0.433333333333333,299.798711284186,1.03559367379874,2.62319,0,3,0.0,0.0,1.419262527607596,0.0056635035278029145,0.37950566922967494,0.868611761917787,0.0,0,0,,0,0.3999999999999996,0.3364722366212126,0.0,0.0,0.4333333333333329,0.36000273403140676,0,0,3,case116.csv,2,2,2,2,0,0,2,2,0
