Time,x_mm,y_mm,theta_rad,antennae,wind,linear_vel,angular_vel,traveled_distance,tortuosity,cdv,heading,whiff,hits_count,hit_rate,lasthit,tblank,log_tblank,twhiff,log_twhiff,tblank_k,log_tblank_k,antennae_k,hits_count_k,wind_k,experiment,log_tblank_digi,log_tblank_k_digi,state_num_i,state_num_k,state_cat_i,state_cat_k,state_i,state_k,action
0.0,300.031251960218,-0.710865363470844,2.61799,0,3,0.0,0.0,0.0,0.0,-0.02369551211569477,0.8660234647821794,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,case17.csv,0,0,0,0,0,0,0,0,0
0.0333333333333333,300.031251960218,-0.710865363470844,2.61799,0,3,0.0,0.0,0.0,0.0,-0.04739102423138954,0.8660234647821794,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0333333333333333,0.03278982282299084,0,0,3,case17.csv,0,0,0,0,0,0,0,0,0
0.0666666666666667,299.831250616844,-1.05727474938372,2.61799,0,3,11.99999999999818,0.0,0.3999999999999389,0.0015286424482830936,-0.0826335158775135,0.8660234647821794,0,0,0.0,0,0.0333333333333333,0.03278982282299084,0.0,0.0,0.0666666666666666,0.06453852113757111,0,0,3,case17.csv,0,0,0,0,0,0,0,0,1
0.1,299.931251288531,-0.88407005642728,2.61799,0,3,5.999999999998715,0.0,0.5999999999998958,0.0022929636724245924,-0.1121025177584228,0.8660234647821794,0,0,0.0,0,0.0666666666666666,0.06453852113757111,0.0,0.0,0.0999999999999999,0.09531017980432477,0,0,3,case17.csv,0,0,0,0,0,0,0,0,1
0.133333333333333,299.931251288531,-0.88407005642728,2.61799,0,3,0.0,0.0,0.5999999999998958,0.0022929636724245924,-0.1415715196393321,0.8660234647821794,0,0,0.0,0,0.0999999999999999,0.09531017980432477,0.0,0.0,0.1333333333333332,0.12516314295400588,0,0,3,case17.csv,0,1,0,1,0,0,0,1,0
0.166666666666667,299.831250616844,-1.05727474938372,2.61799,0,3,5.999999999998715,0.0,0.7999999999998528,0.0030572848965660913,-0.17681401128545604,0.8660234647821794,0,0,0.0,0,0.1333333333333332,0.12516314295400588,0.0,0.0,0.1666666666666665,0.15415067982725814,0,0,3,case17.csv,1,1,1,1,0,0,1,1,1
0.2,299.831250616844,-1.05727474938372,2.61799,0,3,0.0,0.0,0.7999999999998528,0.0030572848965660913,-0.21205650293158002,0.8660234647821794,0,0,0.0,0,0.1666666666666665,0.15415067982725814,0.0,0.0,0.1999999999999998,0.18232155679395445,0,0,3,case17.csv,1,1,1,1,0,0,1,1,0
0.233333333333333,299.831250616844,-1.05727474938372,2.61799,0,3,0.0,0.0,0.7999999999998528,0.0030572848965660913,-0.247298994577704,0.8660234647821794,0,0,0.0,0,0.1999999999999998,0.18232155679395445,0.0,0.0,0.2333333333333331,0.2097205309820689,3,1,3,case17.csv,1,1,1,1,0,3,1,49,0
0.266666666666667,299.831250616844,-1.05727474938372,2.61799,3,3,0.0,0.0,0.7999999999998528,0.0030572848965660913,-0.28254148622382796,0.8660234647821794,1,1,1.0,0,0.2333333333333331,0.2097205309820689,0.0,0.0,0.0,0.0,1,1,3,case17.csv,1,0,1,0,3,1,49,16,0
0.3,299.731249945157,-1.23047944234015,2.61799,1,3,5.999999999998453,0.0,0.999999999999801,0.003821606120707557,-0.32355746763516624,0.8660234647821794,1,1,2.0,3,0.0,0.0,0.0333333333333333,0.03278982282299084,0.0,0.0,1,1,3,case17.csv,0,0,0,0,1,1,16,16,1
