0,1,2,3
0.24866184582981143,0.26861707516450317,0.23925779444231,0.24346328456337538
0.36251236541443876,0.2849105766613994,0.17594207799090175,0.1766349799332601
0.23210341186268377,0.2715340229736806,0.24407716827639347,0.25228539688724216
0.2501462180870803,0.25311883628489523,0.25376402000897685,0.24297092561904762
0.27445479990662275,0.22541277095468626,0.2627339988026436,0.23739843033604743
0.21406077890305916,0.27025587238433296,0.27790497520518936,0.23777837350741854
0.21009122803183425,0.23460053341100748,0.276459468197233,0.2788487703599253
0.21553135006751872,0.24114985920001206,0.2692560344676202,0.27406275626484894
0.2935383361267179,0.2042097865122348,0.25822001723575105,0.2440318601252962
0.2382923294464486,0.24259953181823,0.2616191674483093,0.2574889712870122
0.21035622328935294,0.22285792920737085,0.2912351497818021,0.27555069772147406
0.23954656838305496,0.24701755111007717,0.24087487469398505,0.2725610058128829
0.24561670833673255,0.28331566358703075,0.2273413759244365,0.24372625215180013
0.22577669962688823,0.2481945484869534,0.24618861640719433,0.27984013547896397
0.21367742919274255,0.29386567799810065,0.2643572264094151,0.2280996663997418
0.226753464559274,0.2523625397022017,0.25569712440063574,0.2651868713378886
0.2290320985740122,0.2639417092797349,0.2664908855376559,0.240535306608597
0.2508822999652055,0.2526473928686414,0.243279217548557,0.25319108961759607
0.2761363143025901,0.2693079928983072,0.23908645586163502,0.21546923693746758
1.114213934893766e-05,1.114213934893766e-05,0.49998885786065106,0.49998885786065106
8.537072920041673e-06,0.34658008907286425,0.3535924909190543,0.2998188829351614
0.3374233175295601,7.519402811458289e-06,0.33073158069815345,0.3318375823694749
8.199645815710846e-06,0.3499760077296532,0.36794832822208595,0.2820674644024451
0.2672394384338409,0.16426728850287117,0.28953311884584365,0.27896015421744436
7.660987395722564e-06,0.34377673964716443,0.3324891269414076,0.3237264724240323
0.25950664023411507,0.24683111992196163,0.24683111992196163,0.24683111992196163
1.1513976036922901e-05,1.1513976036922901e-05,0.5166745404853396,0.48330243156258657
7.510401832037118e-06,0.33701941040907996,0.33701941040907996,0.32595366878000814
2.4630503516990106e-05,2.4630503516990106e-05,2.4630503516990106e-05,0.9999261084894491
2.2283285563983694e-05,2.2283285563983694e-05,2.2283285563983694e-05,0.999933150143308
2.2283285563983697e-05,2.2283285563983697e-05,0.9999331501433082,2.2283285563983697e-05
2.342751886573117e-05,2.342751886573117e-05,0.9999297174434029,2.342751886573117e-05
0.22874729257760767,0.25626265635363543,0.23379929916157113,0.2811907519071858
0.22921539193504167,0.27030416748205083,0.2341790903610183,0.26630135022188917
0.18010822925125047,0.3153107964478539,0.2708283568913305,0.233752617409565
0.7257508676014875,1.787693025029727e-05,0.2742133785380118,1.787693025029727e-05
0.3030905356552896,0.2376280172146843,0.2539323462496836,0.2053491008803426
0.40434531545708036,0.28069864710510195,0.1796814785460506,0.13527455889176712
2.3887300386813954e-05,2.3887300386813954e-05,0.596090536314256,0.40386168908497033
2.312486082431943e-05,0.21803457097492038,0.3909711520821276,0.3909711520821276
0.09345768282817214,0.4024050247467773,0.2567861428998339,0.24735114952521658
0.11997084347803581,0.24894299217997426,0.44639493645515527,0.18469122788683465
0.13096314322189662,0.13096314322189662,0.346615527381841,0.3914581861743658
3.259462569241352e-05,3.259462569241352e-05,0.4999674053743075,0.4999674053743075
3.3746205556824714e-05,3.3746205556824714e-05,3.3746205556824714e-05,0.9998987613833297
2.4630503516990106e-05,2.4630503516990106e-05,0.9999261084894491,2.4630503516990106e-05
1.169963542739821e-05,0.47497083913017774,0.5250057615989676,1.169963542739821e-05
4.345481429554695e-05,0.40971713791939135,0.5901959524520175,4.345481429554695e-05
0.22147533148899753,0.23820637743323958,0.25831086090091937,0.28200743017684354
0.2586183326544313,0.25788024515391134,0.240542536461753,0.24295888572990437
0.25838743521112484,0.26145003218970625,0.23190218679723787,0.24826034580193088
0.25259833524718867,0.24430448679974742,0.25259833524718867,0.2504988427058753
0.25910845715207625,0.25910845715207625,0.2501990405705142,0.2315840451253333
0.31650711826388445,0.07350808278345629,0.29347768068877483,0.31650711826388445
0.342096460800679,8.426630737375032e-06,0.3157986517679046,0.342096460800679
0.24951755476631826,0.24951755476631826,0.2514473357010452,0.24951755476631826
0.2028666028544555,0.2434818567494384,0.2981412566932464,0.25551028370285966
0.2566315052626808,0.2566315052626808,0.25950335972548844,0.22723362974914998
0.3508425321561432,8.642066797551553e-06,0.3508425321561432,0.29830629362091593
8.694126091132247e-06,0.35295598658897465,0.35295598658897465,0.2940793326959595
1.2315858450084792e-05,1.2315858450084792e-05,0.4999876841415499,0.4999876841415499
8.072525444388463e-06,0.34455027580702835,0.3277208258337636,0.3277208258337636
1.6348327053650834e-05,1.6348327053650834e-05,0.3362732363612845,0.6636940669846082
0.33333059643095686,0.33333059643095686,8.210707129265566e-06,0.33333059643095686
