tblank
0.0
0.11468530180807292
0.3711046171157166
0.6777755478427339
1.011686095230921
1.3903115984702925
1.845588943217678
2.3772012967380194
2.97150551738242
3.66804501869687
4.528407231449749
5.568411948201919
6.838120612114549
8.385344448039696
10.259859596525649
12.566666666666654
32.53333333333329
